key,opp_abbr,wy,p_id,isHome,careerStarts,careerGamesPlayedIn,isRookie,age,pastSeasonStarts,pastSeasonGamesPlayedIn,pastSeasonPasserRating,pastSeason4thComebacks,pastSeasonGameWinningDrives,pastSeasonAwards
ATL-198610050atl,PHI,5 | 1986,ArchDa00,1,11,18,0,24,11,16,56.5,0,0,0
PHI-198610050atl,ATL,5 | 1986,JawoRo00,0,114,118,0,35,12,16,70.2,3,4,0
CHI-198610050chi,MIN,5 | 1986,McMaJi00,1,40,44,0,27,11,13,82.6,1,1,1
MIN-198610050chi,CHI,5 | 1986,KramTo00,0,81,85,0,31,15,15,67.8,2,4,0
CRD-198610050crd,NYG,5 | 1986,LomaNe00,1,61,68,0,27,16,16,79.5,1,1,0
NYG-198610050crd,CRD,5 | 1986,SimmPh00,0,66,69,0,31,16,16,78.6,0,0,1
DET-198610050det,OTI,5 | 1986,HippEr00,1,46,65,0,29,15,16,73.6,0,0,0
OTI-198610050det,DET,5 | 1986,MoonWa00,0,30,30,0,30,14,14,68.5,2,3,0
GNB-198610050gnb,CIN,5 | 1986,WrigRa00,1,2,13,0,25,1,5,63.6,1,1,0
CIN-198610050gnb,GNB,5 | 1986,EsiaBo00,0,18,25,0,25,14,15,93.2,1,1,0
KAN-198610050kan,RAI,5 | 1986,BlacTo00,1,14,27,0,25,6,12,50.3,0,0,0
RAI-198610050kan,KAN,5 | 1986,WilsMa00,0,35,65,0,29,13,16,62.7,1,4,0
NOR-198610050nor,WAS,5 | 1986,WilsDa00,1,18,34,0,27,10,10,60.7,1,1,0
WAS-198610050nor,NOR,5 | 1986,SchrJa00,0,5,9,0,25,5,9,73.8,3,3,0
NWE-198610050nwe,MIA,5 | 1986,EasoTo00,1,27,48,0,27,10,16,67.5,0,0,0
MIA-198610050nwe,NWE,5 | 1986,MariDa00,0,41,43,0,25,16,16,84.1,3,5,2
PIT-198610050pit,CLE,5 | 1986,MaloMa00,1,20,33,0,28,8,10,75.5,0,0,0
CLE-198610050pit,PIT,5 | 1986,KosaBe00,0,10,12,0,23,10,12,69.3,2,2,0
DEN-198610050den,DAL,5 | 1986,ElwaJo00,1,40,42,0,26,16,16,70.2,6,6,0
DAL-198610050den,DEN,5 | 1986,PellSt00,0,0,2,0,24,0,2,78.6,0,0,0
NYJ-198610050nyj,BUF,5 | 1986,OBriKe00,1,21,26,0,26,16,16,96.2,1,1,1
BUF-198610050nyj,NYJ,5 | 1986,KellJi00,0,0,0,1,26,0,0,0.0,0,0,0
RAM-198610050ram,TAM,5 | 1986,DilsSt00,1,15,68,0,31,0,15,0.0,0,0,0
TAM-198610050ram,RAM,5 | 1986,YounSt00,0,5,5,0,25,5,5,56.9,1,1,0
SFO-198610050sfo,CLT,5 | 1986,KempJe00,1,14,24,0,27,1,5,49.7,0,0,0
CLT-198610050sfo,SFO,5 | 1986,TrudJa00,0,0,0,1,24,0,0,0.0,0,0,0
SEA-198610060sea,SDG,5 | 1986,KrieDa00,1,45,52,0,28,16,16,76.2,2,2,0
SDG-198610060sea,SEA,5 | 1986,FoutDa00,0,106,109,0,35,12,14,88.1,3,3,1
ATL-198610120atl,RAM,6 | 1986,ArchDa00,1,11,18,0,24,11,16,56.5,0,0,0
RAM-198610120atl,ATL,6 | 1986,BartSt00,0,98,99,0,34,5,5,92.8,0,0,0
CLE-198610120cle,KAN,6 | 1986,KosaBe00,1,10,12,0,23,10,12,69.3,2,2,0
KAN-198610120cle,CLE,6 | 1986,BlacTo00,0,14,27,0,25,6,12,50.3,0,0,0
CLT-198610120clt,NOR,6 | 1986,TrudJa00,1,0,0,1,24,0,0,0.0,0,0,0
NOR-198610120clt,CLT,6 | 1986,WilsDa00,0,18,34,0,27,10,10,60.7,1,1,0
DAL-198610120dal,WAS,6 | 1986,PellSt00,1,0,2,0,24,0,2,78.6,0,0,0
WAS-198610120dal,DAL,6 | 1986,SchrJa00,0,5,9,0,25,5,9,73.8,3,3,0
GNB-198610120gnb,DET,6 | 1986,WrigRa00,1,2,13,0,25,1,5,63.6,1,1,0
DET-198610120gnb,GNB,6 | 1986,HippEr00,0,46,65,0,29,15,16,73.6,0,0,0
MIA-198610120mia,BUF,6 | 1986,MariDa00,1,41,43,0,25,16,16,84.1,3,5,2
BUF-198610120mia,MIA,6 | 1986,KellJi00,0,0,0,1,26,0,0,0.0,0,0,0
NWE-198610120nwe,NYJ,6 | 1986,GrogSt00,1,78,80,0,33,6,7,84.1,2,3,0
NYJ-198610120nwe,NWE,6 | 1986,RyanPa00,0,11,75,0,31,0,16,101.6,0,0,0
OTI-198610120oti,CHI,6 | 1986,MoonWa00,1,30,30,0,30,14,14,68.5,2,3,0
CHI-198610120oti,OTI,6 | 1986,McMaJi00,0,40,44,0,27,11,13,82.6,1,1,1
TAM-198610120tam,CRD,6 | 1986,YounSt00,1,5,5,0,25,5,5,56.9,1,1,0
CRD-198610120tam,TAM,6 | 1986,LomaNe00,0,61,68,0,27,16,16,79.5,1,1,0
NYG-198610120nyg,PHI,6 | 1986,SimmPh00,1,66,69,0,31,16,16,78.6,0,0,1
PHI-198610120nyg,NYG,6 | 1986,JawoRo00,0,114,118,0,35,12,16,70.2,3,4,0
RAI-198610120rai,SEA,6 | 1986,PlunJi00,1,49,60,0,39,3,3,89.6,0,0,0
SEA-198610120rai,RAI,6 | 1986,KrieDa00,0,45,52,0,28,16,16,76.2,2,2,0
SDG-198610120sdg,DEN,6 | 1986,FoutDa00,1,106,109,0,35,12,14,88.1,3,3,1
DEN-198610120sdg,SDG,6 | 1986,ElwaJo00,0,40,42,0,26,16,16,70.2,6,6,0
SFO-198610120sfo,MIN,6 | 1986,KempJe00,1,14,24,0,27,1,5,49.7,0,0,0
MIN-198610120sfo,SFO,6 | 1986,KramTo00,0,81,85,0,31,15,15,67.8,2,4,0
CIN-198610130cin,PIT,6 | 1986,EsiaBo00,1,18,25,0,25,14,15,93.2,1,1,0
PIT-198610130cin,CIN,6 | 1986,BrisBu00,0,0,0,1,24,0,0,0.0,0,0,0
ATL-198610190atl,SFO,7 | 1986,ArchDa00,1,11,18,0,24,11,16,56.5,0,0,0
SFO-198610190atl,ATL,7 | 1986,KempJe00,0,14,24,0,27,1,5,49.7,0,0,0
BUF-198610190buf,CLT,7 | 1986,KellJi00,1,0,0,1,26,0,0,0.0,0,0,0
CLT-198610190buf,BUF,7 | 1986,TrudJa00,0,0,0,1,24,0,0,0.0,0,0,0
CIN-198610190cin,OTI,7 | 1986,EsiaBo00,1,18,25,0,25,14,15,93.2,1,1,0
OTI-198610190cin,CIN,7 | 1986,MoonWa00,0,30,30,0,30,14,14,68.5,2,3,0
CLE-198610190cle,GNB,7 | 1986,KosaBe00,1,10,12,0,23,10,12,69.3,2,2,0
GNB-198610190cle,CLE,7 | 1986,WrigRa00,0,2,13,0,25,1,5,63.6,1,1,0
MIA-198610190mia,RAI,7 | 1986,MariDa00,1,41,43,0,25,16,16,84.1,3,5,2
RAI-198610190mia,MIA,7 | 1986,WilsMa00,0,35,65,0,29,13,16,62.7,1,4,0
MIN-198610190min,CHI,7 | 1986,KramTo00,1,81,85,0,31,15,15,67.8,2,4,0
CHI-198610190min,MIN,7 | 1986,FullSt00,0,40,74,0,29,5,16,57.3,0,0,0
NOR-198610190nor,TAM,7 | 1986,WilsDa00,1,18,34,0,27,10,10,60.7,1,1,0
TAM-198610190nor,NOR,7 | 1986,YounSt00,0,5,5,0,25,5,5,56.9,1,1,0
PHI-198610190phi,DAL,7 | 1986,CunnRa00,1,4,6,0,23,4,6,29.8,0,1,0
DAL-198610190phi,PHI,7 | 1986,PellSt00,0,0,2,0,24,0,2,78.6,0,0,0
PIT-198610190pit,NWE,7 | 1986,BrisBu00,1,0,0,1,24,0,0,0.0,0,0,0
NWE-198610190pit,PIT,7 | 1986,GrogSt00,0,78,80,0,33,6,7,84.1,2,3,0
WAS-198610190was,CRD,7 | 1986,SchrJa00,1,5,9,0,25,5,9,73.8,3,3,0
CRD-198610190was,WAS,7 | 1986,LomaNe00,0,61,68,0,27,16,16,79.5,1,1,0
KAN-198610190kan,SDG,7 | 1986,BlacTo00,1,14,27,0,25,6,12,50.3,0,0,0
SDG-198610190kan,KAN,7 | 1986,FoutDa00,0,106,109,0,35,12,14,88.1,3,3,1
RAM-198610190ram,DET,7 | 1986,BartSt00,1,98,99,0,34,5,5,92.8,0,0,0
DET-198610190ram,RAM,7 | 1986,HippEr00,0,46,65,0,29,15,16,73.6,0,0,0
SEA-198610190sea,NYG,7 | 1986,KrieDa00,1,45,52,0,28,16,16,76.2,2,2,0
NYG-198610190sea,SEA,7 | 1986,SimmPh00,0,66,69,0,31,16,16,78.6,0,0,1
NYJ-198610200nyj,DEN,7 | 1986,OBriKe00,1,21,26,0,26,16,16,96.2,1,1,1
DEN-198610200nyj,NYJ,7 | 1986,ElwaJo00,0,40,42,0,26,16,16,70.2,6,6,0
BUF-198610260buf,NWE,8 | 1986,KellJi00,1,0,0,1,26,0,0,0.0,0,0,0
NWE-198610260buf,BUF,8 | 1986,EasoTo00,0,27,48,0,27,10,16,67.5,0,0,0
CHI-198610260chi,DET,8 | 1986,McMaJi00,1,40,44,0,27,11,13,82.6,1,1,1
DET-198610260chi,CHI,8 | 1986,HippEr00,0,46,65,0,29,15,16,73.6,0,0,0
CLT-198610260clt,MIA,8 | 1986,TrudJa00,1,0,0,1,24,0,0,0.0,0,0,0
MIA-198610260clt,CLT,8 | 1986,MariDa00,0,41,43,0,25,16,16,84.1,3,5,2
GNB-198610260gnb,SFO,8 | 1986,WrigRa00,1,2,13,0,25,1,5,63.6,1,1,0
SFO-198610260gnb,GNB,8 | 1986,MoroMi00,0,7,54,0,29,0,5,79.2,0,0,0
KAN-198610260kan,TAM,8 | 1986,KennBi00,1,56,64,0,31,10,16,83.6,0,0,0
TAM-198610260kan,KAN,8 | 1986,YounSt00,0,5,5,0,25,5,5,56.9,1,1,0
MIN-198610260min,CLE,8 | 1986,KramTo00,1,81,85,0,31,15,15,67.8,2,4,0
CLE-198610260min,MIN,8 | 1986,KosaBe00,0,10,12,0,23,10,12,69.3,2,2,0
NYJ-198610260nyj,NOR,8 | 1986,OBriKe00,1,21,26,0,26,16,16,96.2,1,1,1
NOR-198610260nyj,NYJ,8 | 1986,WilsDa00,0,18,34,0,27,10,10,60.7,1,1,0
OTI-198610260oti,RAI,8 | 1986,MoonWa00,1,30,30,0,30,14,14,68.5,2,3,0
RAI-198610260oti,OTI,8 | 1986,WilsMa00,0,35,65,0,29,13,16,62.7,1,4,0
PHI-198610260phi,SDG,8 | 1986,JawoRo00,1,114,118,0,35,12,16,70.2,3,4,0
SDG-198610260phi,PHI,8 | 1986,HerrMa00,0,8,16,0,27,4,9,84.5,1,1,0
PIT-198610260pit,CIN,8 | 1986,MaloMa00,1,20,33,0,28,8,10,75.5,0,0,0
CIN-198610260pit,PIT,8 | 1986,EsiaBo00,0,18,25,0,25,14,15,93.2,1,1,0
DAL-198610260dal,CRD,8 | 1986,PellSt00,1,0,2,0,24,0,2,78.6,0,0,0
CRD-198610260dal,DAL,8 | 1986,LomaNe00,0,61,68,0,27,16,16,79.5,1,1,0
DEN-198610260den,SEA,8 | 1986,ElwaJo00,1,40,42,0,26,16,16,70.2,6,6,0
SEA-198610260den,DEN,8 | 1986,KrieDa00,0,45,52,0,28,16,16,76.2,2,2,0
RAM-198610260ram,ATL,8 | 1986,DilsSt00,1,15,68,0,31,0,15,0.0,0,0,0
ATL-198610260ram,RAM,8 | 1986,ArchDa00,0,11,18,0,24,11,16,56.5,0,0,0
NYG-198610270nyg,WAS,8 | 1986,SimmPh00,1,66,69,0,31,16,16,78.6,0,0,1
WAS-198610270nyg,NYG,8 | 1986,SchrJa00,0,5,9,0,25,5,9,73.8,3,3,0
CLT-198611020clt,CLE,9 | 1986,TrudJa00,1,0,0,1,24,0,0,0.0,0,0,0
CLE-198611020clt,CLT,9 | 1986,KosaBe00,0,10,12,0,23,10,12,69.3,2,2,0
CRD-198611020crd,PHI,9 | 1986,LomaNe00,1,61,68,0,27,16,16,79.5,1,1,0
PHI-198611020crd,CRD,9 | 1986,JawoRo00,0,114,118,0,35,12,16,70.2,3,4,0
DET-198611020det,CIN,9 | 1986,HippEr00,1,46,65,0,29,15,16,73.6,0,0,0
CIN-198611020det,DET,9 | 1986,EsiaBo00,0,18,25,0,25,14,15,93.2,1,1,0
MIA-198611020mia,OTI,9 | 1986,MariDa00,1,41,43,0,25,16,16,84.1,3,5,2
OTI-198611020mia,MIA,9 | 1986,LuckOl00,0,8,16,0,26,2,5,70.9,1,1,0
NOR-198611020nor,SFO,9 | 1986,WilsDa00,1,18,34,0,27,10,10,60.7,1,1,0
SFO-198611020nor,NOR,9 | 1986,MoroMi00,0,7,54,0,29,0,5,79.2,0,0,0
NWE-198611020nwe,ATL,9 | 1986,EasoTo00,1,27,48,0,27,10,16,67.5,0,0,0
ATL-198611020nwe,NWE,9 | 1986,ArchDa00,0,11,18,0,24,11,16,56.5,0,0,0
NYG-198611020nyg,DAL,9 | 1986,SimmPh00,1,66,69,0,31,16,16,78.6,0,0,1
DAL-198611020nyg,NYG,9 | 1986,PellSt00,0,0,2,0,24,0,2,78.6,0,0,0
PIT-198611020pit,GNB,9 | 1986,MaloMa00,1,20,33,0,28,8,10,75.5,0,0,0
GNB-198611020pit,PIT,9 | 1986,WrigRa00,0,2,13,0,25,1,5,63.6,1,1,0
TAM-198611020tam,BUF,9 | 1986,YounSt00,1,5,5,0,25,5,5,56.9,1,1,0
BUF-198611020tam,TAM,9 | 1986,KellJi00,0,0,0,1,26,0,0,0.0,0,0,0
RAI-198611020rai,DEN,9 | 1986,WilsMa00,1,35,65,0,29,13,16,62.7,1,4,0
DEN-198611020rai,RAI,9 | 1986,ElwaJo00,0,40,42,0,26,16,16,70.2,6,6,0
SDG-198611020sdg,KAN,9 | 1986,FlicTo00,1,0,10,0,28,0,0,0.0,0,0,0
KAN-198611020sdg,SDG,9 | 1986,KennBi00,0,56,64,0,31,10,16,83.6,0,0,0
SEA-198611020sea,NYJ,9 | 1986,GilbGa00,1,0,9,0,25,0,9,51.9,0,0,0
NYJ-198611020sea,SEA,9 | 1986,OBriKe00,0,21,26,0,26,16,16,96.2,1,1,1
WAS-198611020was,MIN,9 | 1986,SchrJa00,1,5,9,0,25,5,9,73.8,3,3,0
MIN-198611020was,WAS,9 | 1986,KramTo00,0,81,85,0,31,15,15,67.8,2,4,0
CHI-198611030chi,RAM,9 | 1986,FullSt00,1,40,74,0,29,5,16,57.3,0,0,0
RAM-198611030chi,CHI,9 | 1986,DilsSt00,0,15,68,0,31,0,15,0.0,0,0,0
ATL-198611090atl,NYJ,10 | 1986,ArchDa00,1,11,18,0,24,11,16,56.5,0,0,0
NYJ-198611090atl,ATL,10 | 1986,OBriKe00,0,21,26,0,26,16,16,96.2,1,1,1
BUF-198611090buf,PIT,10 | 1986,KellJi00,1,0,0,1,26,0,0,0.0,0,0,0
PIT-198611090buf,BUF,10 | 1986,MaloMa00,0,20,33,0,28,8,10,75.5,0,0,0
CLT-198611090clt,NWE,10 | 1986,TrudJa00,1,0,0,1,24,0,0,0.0,0,0,0
NWE-198611090clt,CLT,10 | 1986,EasoTo00,0,27,48,0,27,10,16,67.5,0,0,0
DET-198611090det,MIN,10 | 1986,HippEr00,1,46,65,0,29,15,16,73.6,0,0,0
MIN-198611090det,DET,10 | 1986,KramTo00,0,81,85,0,31,15,15,67.8,2,4,0
GNB-198611090gnb,WAS,10 | 1986,FusiCh00,1,0,6,0,29,0,0,0.0,0,0,0
WAS-198611090gnb,GNB,10 | 1986,SchrJa00,0,5,9,0,25,5,9,73.8,3,3,0
KAN-198611090kan,SEA,10 | 1986,KennBi00,1,56,64,0,31,10,16,83.6,0,0,0
SEA-198611090kan,KAN,10 | 1986,GilbGa00,0,0,9,0,25,0,9,51.9,0,0,0
NOR-198611090nor,RAM,10 | 1986,WilsDa00,1,18,34,0,27,10,10,60.7,1,1,0
RAM-198611090nor,NOR,10 | 1986,DilsSt00,0,15,68,0,31,0,15,0.0,0,0,0
OTI-198611090oti,CIN,10 | 1986,MoonWa00,1,30,30,0,30,14,14,68.5,2,3,0
CIN-198611090oti,OTI,10 | 1986,EsiaBo00,0,18,25,0,25,14,15,93.2,1,1,0
TAM-198611090tam,CHI,10 | 1986,YounSt00,1,5,5,0,25,5,5,56.9,1,1,0
CHI-198611090tam,TAM,10 | 1986,TomcMi00,0,0,6,0,24,0,6,52.8,0,0,0
DAL-198611090dal,RAI,10 | 1986,PellSt00,1,0,2,0,24,0,2,78.6,0,0,0
RAI-198611090dal,DAL,10 | 1986,WilsMa00,0,35,65,0,29,13,16,62.7,1,4,0
DEN-198611090den,SDG,10 | 1986,ElwaJo00,1,40,42,0,26,16,16,70.2,6,6,0
SDG-198611090den,DEN,10 | 1986,FlicTo00,0,0,10,0,28,0,0,0.0,0,0,0
PHI-198611090phi,NYG,10 | 1986,CunnRa00,1,4,6,0,23,4,6,29.8,0,1,0
NYG-198611090phi,PHI,10 | 1986,SimmPh00,0,66,69,0,31,16,16,78.6,0,0,1
SFO-198611090sfo,CRD,10 | 1986,MontJo01,1,79,103,0,30,15,15,91.3,1,1,1
CRD-198611090sfo,SFO,10 | 1986,StouCl00,0,16,30,0,31,0,0,0.0,0,0,0
CLE-198611100cle,MIA,10 | 1986,KosaBe00,1,10,12,0,23,10,12,69.3,2,2,0
MIA-198611100cle,CLE,10 | 1986,MariDa00,0,41,43,0,25,16,16,84.1,3,5,2
ATL-198611160atl,CHI,11 | 1986,ArchDa00,1,11,18,0,24,11,16,56.5,0,0,0
CHI-198611160atl,ATL,11 | 1986,TomcMi00,0,0,6,0,24,0,6,52.8,0,0,0
BUF-198611160buf,MIA,11 | 1986,KellJi00,1,0,0,1,26,0,0,0.0,0,0,0
MIA-198611160buf,BUF,11 | 1986,MariDa00,0,41,43,0,25,16,16,84.1,3,5,2
CIN-198611160cin,SEA,11 | 1986,EsiaBo00,1,18,25,0,25,14,15,93.2,1,1,0
SEA-198611160cin,CIN,11 | 1986,KrieDa00,0,45,52,0,28,16,16,76.2,2,2,0
CRD-198611160crd,NOR,11 | 1986,StouCl00,1,16,30,0,31,0,0,0.0,0,0,0
NOR-198611160crd,CRD,11 | 1986,WilsDa00,0,18,34,0,27,10,10,60.7,1,1,0
GNB-198611160gnb,TAM,11 | 1986,WrigRa00,1,2,13,0,25,1,5,63.6,1,1,0
TAM-198611160gnb,GNB,11 | 1986,YounSt00,0,5,5,0,25,5,5,56.9,1,1,0
MIN-198611160min,NYG,11 | 1986,KramTo00,1,81,85,0,31,15,15,67.8,2,4,0
NYG-198611160min,MIN,11 | 1986,SimmPh00,0,66,69,0,31,16,16,78.6,0,0,1
PHI-198611160phi,DET,11 | 1986,CunnRa00,1,4,6,0,23,4,6,29.8,0,1,0
DET-198611160phi,PHI,11 | 1986,FergJo00,0,101,109,0,36,1,8,67.2,0,0,0
PIT-198611160pit,OTI,11 | 1986,MaloMa00,1,20,33,0,28,8,10,75.5,0,0,0
OTI-198611160pit,PIT,11 | 1986,MoonWa00,0,30,30,0,30,14,14,68.5,2,3,0
DEN-198611160den,KAN,11 | 1986,ElwaJo00,1,40,42,0,26,16,16,70.2,6,6,0
KAN-198611160den,DEN,11 | 1986,KennBi00,0,56,64,0,31,10,16,83.6,0,0,0
NYJ-198611160nyj,CLT,11 | 1986,OBriKe00,1,21,26,0,26,16,16,96.2,1,1,1
CLT-198611160nyj,NYJ,11 | 1986,TrudJa00,0,0,0,1,24,0,0,0.0,0,0,0
RAI-198611160rai,CLE,11 | 1986,PlunJi00,1,49,60,0,39,3,3,89.6,0,0,0
CLE-198611160rai,RAI,11 | 1986,KosaBe00,0,10,12,0,23,10,12,69.3,2,2,0
RAM-198611160ram,NWE,11 | 1986,EverJi00,1,0,0,1,23,0,0,0.0,0,0,0
NWE-198611160ram,RAM,11 | 1986,EasoTo00,0,27,48,0,27,10,16,67.5,0,0,0
SDG-198611160sdg,DAL,11 | 1986,FoutDa00,1,106,109,0,35,12,14,88.1,3,3,1
DAL-198611160sdg,SDG,11 | 1986,PellSt00,0,0,2,0,24,0,2,78.6,0,0,0
WAS-198611170was,SFO,11 | 1986,SchrJa00,1,5,9,0,25,5,9,73.8,3,3,0
SFO-198611170was,WAS,11 | 1986,MontJo01,0,79,103,0,30,15,15,91.3,1,1,1
SDG-198611200sdg,RAI,12 | 1986,HerrMa00,1,8,16,0,27,4,9,84.5,1,1,0
RAI-198611200sdg,SDG,12 | 1986,PlunJi00,0,49,60,0,39,3,3,89.6,0,0,0
CHI-198611230chi,GNB,12 | 1986,McMaJi00,1,40,44,0,27,11,13,82.6,1,1,1
GNB-198611230chi,CHI,12 | 1986,WrigRa00,0,2,13,0,25,1,5,63.6,1,1,0
CIN-198611230cin,MIN,12 | 1986,EsiaBo00,1,18,25,0,25,14,15,93.2,1,1,0
MIN-198611230cin,CIN,12 | 1986,WilsWa00,0,7,16,0,27,1,4,71.8,1,1,0
CLE-198611230cle,PIT,12 | 1986,KosaBe00,1,10,12,0,23,10,12,69.3,2,2,0
PIT-198611230cle,CLE,12 | 1986,MaloMa00,0,20,33,0,28,8,10,75.5,0,0,0
NWE-198611230nwe,BUF,12 | 1986,EasoTo00,1,27,48,0,27,10,16,67.5,0,0,0
BUF-198611230nwe,NWE,12 | 1986,KellJi00,0,0,0,1,26,0,0,0.0,0,0,0
NYG-198611230nyg,DEN,12 | 1986,SimmPh00,1,66,69,0,31,16,16,78.6,0,0,1
DEN-198611230nyg,NYG,12 | 1986,ElwaJo00,0,40,42,0,26,16,16,70.2,6,6,0
OTI-198611230oti,CLT,12 | 1986,MoonWa00,1,30,30,0,30,14,14,68.5,2,3,0
CLT-198611230oti,OTI,12 | 1986,TrudJa00,0,0,0,1,24,0,0,0.0,0,0,0
TAM-198611230tam,DET,12 | 1986,YounSt00,1,5,5,0,25,5,5,56.9,1,1,0
DET-198611230tam,TAM,12 | 1986,FergJo00,0,101,109,0,36,1,8,67.2,0,0,0
CRD-198611230crd,KAN,12 | 1986,LomaNe00,1,61,68,0,27,16,16,79.5,1,1,0
KAN-198611230crd,CRD,12 | 1986,KennBi00,0,56,64,0,31,10,16,83.6,0,0,0
RAM-198611230ram,NOR,12 | 1986,EverJi00,1,0,0,1,23,0,0,0.0,0,0,0
NOR-198611230ram,RAM,12 | 1986,WilsDa00,0,18,34,0,27,10,10,60.7,1,1,0
SEA-198611230sea,PHI,12 | 1986,KrieDa00,1,45,52,0,28,16,16,76.2,2,2,0
PHI-198611230sea,SEA,12 | 1986,CunnRa00,0,4,6,0,23,4,6,29.8,0,1,0
SFO-198611230sfo,ATL,12 | 1986,MontJo01,1,79,103,0,30,15,15,91.3,1,1,1
ATL-198611230sfo,SFO,12 | 1986,SchoTu00,0,6,30,0,29,0,7,100.1,0,0,0
WAS-198611230was,DAL,12 | 1986,SchrJa00,1,5,9,0,25,5,9,73.8,3,3,0
DAL-198611230was,WAS,12 | 1986,PellSt00,0,0,2,0,24,0,2,78.6,0,0,0
MIA-198611240mia,NYJ,12 | 1986,MariDa00,1,41,43,0,25,16,16,84.1,3,5,2
NYJ-198611240mia,MIA,12 | 1986,OBriKe00,0,21,26,0,26,16,16,96.2,1,1,1
DET-198611270det,GNB,13 | 1986,FergJo00,1,101,109,0,36,1,8,67.2,0,0,0
GNB-198611270det,DET,13 | 1986,WrigRa00,0,2,13,0,25,1,5,63.6,1,1,0
DAL-198611270dal,SEA,13 | 1986,PellSt00,1,0,2,0,24,0,2,78.6,0,0,0
SEA-198611270dal,DAL,13 | 1986,KrieDa00,0,45,52,0,28,16,16,76.2,2,2,0
CHI-198611300chi,PIT,13 | 1986,TomcMi00,1,0,6,0,24,0,6,52.8,0,0,0
PIT-198611300chi,CHI,13 | 1986,MaloMa00,0,20,33,0,28,8,10,75.5,0,0,0
CLE-198611300cle,OTI,13 | 1986,KosaBe00,1,10,12,0,23,10,12,69.3,2,2,0
OTI-198611300cle,CLE,13 | 1986,MoonWa00,0,30,30,0,30,14,14,68.5,2,3,0
CLT-198611300clt,SDG,13 | 1986,TrudJa00,1,0,0,1,24,0,0,0.0,0,0,0
SDG-198611300clt,CLT,13 | 1986,FoutDa00,0,106,109,0,35,12,14,88.1,3,3,1
CRD-198611300crd,WAS,13 | 1986,LomaNe00,1,61,68,0,27,16,16,79.5,1,1,0
WAS-198611300crd,CRD,13 | 1986,SchrJa00,0,5,9,0,25,5,9,73.8,3,3,0
KAN-198611300kan,BUF,13 | 1986,KennBi00,1,56,64,0,31,10,16,83.6,0,0,0
BUF-198611300kan,KAN,13 | 1986,KellJi00,0,0,0,1,26,0,0,0.0,0,0,0
MIN-198611300min,TAM,13 | 1986,WilsWa00,1,7,16,0,27,1,4,71.8,1,1,0
TAM-198611300min,MIN,13 | 1986,YounSt00,0,5,5,0,25,5,5,56.9,1,1,0
NOR-198611300nor,NWE,13 | 1986,WilsDa00,1,18,34,0,27,10,10,60.7,1,1,0
NWE-198611300nor,NOR,13 | 1986,EasoTo00,0,27,48,0,27,10,16,67.5,0,0,0
NYJ-198611300nyj,RAM,13 | 1986,OBriKe00,1,21,26,0,26,16,16,96.2,1,1,1
RAM-198611300nyj,NYJ,13 | 1986,EverJi00,0,0,0,1,23,0,0,0.0,0,0,0
DEN-198611300den,CIN,13 | 1986,ElwaJo00,1,40,42,0,26,16,16,70.2,6,6,0
CIN-198611300den,DEN,13 | 1986,EsiaBo00,0,18,25,0,25,14,15,93.2,1,1,0
MIA-198611300mia,ATL,13 | 1986,MariDa00,1,41,43,0,25,16,16,84.1,3,5,2
ATL-198611300mia,MIA,13 | 1986,SchoTu00,0,6,30,0,29,0,7,100.1,0,0,0
RAI-198611300rai,PHI,13 | 1986,PlunJi00,1,49,60,0,39,3,3,89.6,0,0,0
PHI-198611300rai,RAI,13 | 1986,CunnRa00,0,4,6,0,23,4,6,29.8,0,1,0
SFO-198612010sfo,NYG,13 | 1986,MontJo01,1,79,103,0,30,15,15,91.3,1,1,1
NYG-198612010sfo,SFO,13 | 1986,SimmPh00,0,66,69,0,31,16,16,78.6,0,0,1
ATL-198612070atl,CLT,14 | 1986,SchoTu00,1,6,30,0,29,0,7,100.1,0,0,0
CLT-198612070atl,ATL,14 | 1986,HogeGa00,0,12,42,0,28,2,16,70.8,0,0,0
BUF-198612070buf,CLE,14 | 1986,KellJi00,1,0,0,1,26,0,0,0.0,0,0,0
CLE-198612070buf,BUF,14 | 1986,KosaBe00,0,10,12,0,23,10,12,69.3,2,2,0
CHI-198612070chi,TAM,14 | 1986,TomcMi00,1,0,6,0,24,0,6,52.8,0,0,0
TAM-198612070chi,CHI,14 | 1986,YounSt00,0,5,5,0,25,5,5,56.9,1,1,0
GNB-198612070gnb,MIN,14 | 1986,WrigRa00,1,2,13,0,25,1,5,63.6,1,1,0
MIN-198612070gnb,GNB,14 | 1986,KramTo00,0,81,85,0,31,15,15,67.8,2,4,0
KAN-198612070kan,DEN,14 | 1986,BlacTo00,1,14,27,0,25,6,12,50.3,0,0,0
DEN-198612070kan,KAN,14 | 1986,ElwaJo00,0,40,42,0,26,16,16,70.2,6,6,0
NOR-198612070nor,MIA,14 | 1986,WilsDa00,1,18,34,0,27,10,10,60.7,1,1,0
MIA-198612070nor,NOR,14 | 1986,MariDa00,0,41,43,0,25,16,16,84.1,3,5,2
NWE-198612070nwe,CIN,14 | 1986,EasoTo00,1,27,48,0,27,10,16,67.5,0,0,0
CIN-198612070nwe,NWE,14 | 1986,EsiaBo00,0,18,25,0,25,14,15,93.2,1,1,0
PHI-198612070phi,CRD,14 | 1986,CunnRa00,1,4,6,0,23,4,6,29.8,0,1,0
