p_id,name,position
PeerCe00,Cedric Peerman,RB
StilDe00,Devon Still,DT
CarrDe02,Derek Carr,QB
JackDQ20,D'Qwell Jackson,LB
MarkSe99,Sen'Derrick Marks,DT
ThomSo00,Solomon Thomas,DE
GrifSh00,Shaquill Griffin,DB
BeasVi00,Vic Beasley,OLB
BarnTa00,Tavaris Barnes,DE
BucaDe00,Deone Bucannon,SS
FowlJa00,Jalston Fowler,FB
DaniCh00,Chase Daniel,QB
MathRo20,Robert Mathis,DE
WilsDa02,Damien Wilson,ILB
AuclAn00,Antony Auclair,TE
DayeMa00,Matthew Dayes,RB
RichDa00,Daryl Richardson,RB
WillTo00,Tourek Williams,DE
GoodMa01,Malliciah Goodman,DE
PinkEr00,Eric Pinkins,FS
ErtzZa00,Zach Ertz,TE
RossJo00,John Ross,WR
SherAn00,Anthony Sherman,RB
NelsRe99,Reggie Nelson,DB
ParaMa00,Matt Paradis,C
JohnJo07,Josh Johnson,DB
SimsLe00,LeShaun Sims,CB
ButlDo99,Donald Butler,LB
BradCa01,Carl Bradford,OLB
HaydDJ00,D.J. Hayden,CB
WinnGe00,George Winn,RB
ThomLa04,Lawrence Thomas,DE
HillSh00,Shaun Hill,QB
MartDo00,Doug Martin,RB
ClemKe00,Kellen Clemens,QB
dawsophi01,Phil Dawson,K
BarnGa01,Gary Barnidge,TE
JaniJe00,Jeff Janis,WR
HarpCh01,Chris Harper,WR
WilsKy99,Kyle Wilson,DB
BrinJa99,Jasper Brinkley,LB
PeakCh00,Charone Peake,WR
NkemRo00,Robert Nkemdiche,DT
GranCu01,Curtis Grant,LB
ThomDe03,Demaryius Thomas,WR
HowaXa00,Xavien Howard,CB
BohaTo00,Tommy Bohanon,FB
ParrDa00,David Parry,NT
HoltJo00,Johnny Holton,WR
JohnCa00,Calvin Johnson,WR
HuntKe00,Kendall Hunter,RB
CaseJu00,Jurrell Casey,DE
BeckOd00,Odell Beckham Jr.,WR
MuluAn00,Andy Mulumba,LB
KirkCh00,Christian Kirksey,OLB
JoneCy00,Cyrus Jones,CB
EdelJu00,Julian Edelman,WR
TimuJo00,John Timu,ILB
ClowJa00,Jadeveon Clowney,DE
SmitKe04,Kevin Smith,WR
FeltJe00,Jerome Felton,RB
FloySh00,Sharrif Floyd,DT
HarrCh03,Charles Harris,DE
BoldOm00,Omar Bolden,CB
TrubMi00,Mitchell Trubisky,QB
GentTa00,Tanner Gentry,WR
AdamJe01,Jerell Adams,TE
KrofTy00,Tyler Kroft,TE
EalyKo00,Kony Ealy,DE
ReitJo00,Joe Reitz,T
RodgAa00,Aaron Rodgers,QB
WardT.99,T.J. Ward,DB
MounDe00,Deiontrez Mount,OLB
WynnKe00,Kerry Wynn,DE
VannNi00,Nick Vannett,TE
HammJe01,Je'Ron Hamm,TE
ArmbTh00,Thurston Armbrister,LB
McDoBr01,Bradley McDougald,FS
DonaAa00,Aaron Donald,DT
SherMa20,Marcus Sherels,DB
BabiJo20,Jonathan Babineaux,DE-DT
TuitSt00,Stephon Tuitt,DT
BoldAn00,Anquan Boldin,WR
OkafAl00,Alex Okafor,DE
AnzaAl00,Alex Anzalone,OLB
WillWe00,Wendall Williams,WR
BenjKe00,Kelvin Benjamin,WR
GrifRo01,Robert Griffin III,QB
AlfoRo00,Robert Alford,CB
WebsKa00,Kayvon Webster,CB
BrowMa02,Mack Brown,RB
HawkA.20,A.J. Hawk,LB
WebbLa99,Lardarius Webb,DB
HuntJu00,Justin Hunter,WR
WalkAn01,Anthony Walker,LB
HurnAl01,Allen Hurns,WR
McBrTr99,Trumaine McBride,DB
ThomPe00,Peyton Thompson,CB
ThomMi04,Mike Thomas,WR
PolkCh00,Chris Polk,RB
BrayQu00,Quan Bray,WR
WayxTr00,Tress Way,P
BrewAa00,Aaron Brewer,LS
RyanJa00,Jake Ryan,OLB
DixoBr01,Brian Dixon,CB
BortBl00,Blake Bortles,QB
BoonAl21,Alex Boone,T
SiliSe00,Sealver Siliga,DT
KingKe01,Kevin King,CB
BullMa00,Max Bullough,ILB
ColeTe01,Tevin Coleman,RB
WillBr02,Brandon Williams,DT
McClTe00,Terrell McClain,DL
RobiKe01,Keenan Robinson,OLB
WashNa00,Nate Washington,WR
ShepKe00,Kelvin Sheppard,LB
BondDe00,Devante Bond,OLB
LucaJo00,Jordan Lucas,SS
ElamMa00,Matt Elam,SS
SmitTy01,Tye Smith,CB
LewiCh01,Chris Lewis-Harris,CB
OrrxLe00,Leon Orr,DT
WetzJo00,John Wetzel,T
AlleNa99,Nate Allen,DB
HardGr99,Greg Hardy,DE
HerzMa00,Mark Herzlich,LB
MillRo99,Roy Miller,DT
CudjJe00,Jermelle Cudjo,DT
WareSp00,Spencer Ware,RB
WhitLu00,Lucky Whitehead,WR
BennMi01,Michael Bennett,DT
IoanMa01,Matthew Ioannidis,DT
HarrJe02,Jeremy Harris,CB
WhitDo20,Donte Whitner,DB
BrocTr00,Tramaine Brock,DB
MaysTa99,Taylor Mays,DB
MabiGr00,Greg Mabin,CB
KuhnMa00,Markus Kuhn,DT
IngrMa01,Mark Ingram,RB
WagnBo00,Bobby Wagner,ILB
BrocMi00,Michael Brockers,DT
GillMi00,Mike Gillislee,RB
DelaRy00,Ryan Delaire,DE
KingBr02,Brandon King,DB
JoneCo01,Colin Jones,DB
BushJo00,Josh Bush,S
SharHu01,Hunter Sharp,WR
YandMa20,Marshal Yanda,G
WhitFo00,Fozzy Whittaker,RB
RobeEl00,Elandon Roberts,ILB
WardJi01,Jimmie Ward,SS
HarmDu00,Duron Harmon,FS
BramBr00,Bryan Braman,LB
HousDa00,Davon House,DB
CollJa02,Jalen Collins,CB
PiniBr00,Bradley Pinion,P
BrowPh00,Corey Brown,WR
DangJo00,Jordan Dangerfield,FS
TammJa00,Jacob Tamme,TE
JackAs00,Asa Jackson,CB
OkwaRo01,Romeo Okwara,DE
AustMi00,Miles Austin,WR
SmitMa04,Maurice Smith,FS
OdriJa99,Jared Odrick,DT
EnunQu00,Quincy Enunwa,WR
ValeVi00,Vincent Valentine,DT
NichMo00,Montae Nicholson,SS
BullRa00,Randy Bullock,K
McClRo00,Rolando McClain,LB
EdwaLa00,Lavar Edwards,DE
WillJo09,Jordan Willis,DE
UngeMa20,Max Unger,C
NzeoMa00,Mark Nzeocha,OLB
MillBr02,Bruce Miller,FB
JoneJo05,Joseph Jones,OLB
WhitKe00,Kevin White,WR
WrigJa02,Jarius Wright,WR
HarvPe00,Percy Harvin,WR
BillAn00,Andrew Billings,DT
LewiMa00,Marcedes Lewis,TE
MannEl00,Eli Manning,QB
RiggCo00,Cody Riggs,CB
MaulLo00,Lorenzo Mauldin,OLB
MartSa01,Sam Martin,P
McGiKe00,Keith McGill,CB
AndeHe00,Henry Anderson,DE
GonzZa00,Zane Gonzalez,K
AgneJa00,Jamal Agnew,CB
SwooEr00,Erik Swoope,TE
WestCh01,Charcandrick West,RB
KearJe01,Jermaine Kearse,WR
CondJo20,Jon Condo,LB
GollKe00,Kenny Golladay,WR
PoyeJo00,Jordan Poyer,CB
AlleCh02,Chase Allen,LB
WhitRo00,Roddy White,WR
FuncDe00,Devin Funchess,WR
MontTy01,Ty Montgomery,RB-WR
MaylVi00,Vince Mayle,WR
WillKW00,K'Waun Williams,DB
AbbrJa00,Jared Abbrederis,WR
BateDa00,Daren Bates,LB
JohnAu00,Austin Johnson,FB
MackKh00,Khalil Mack,OLB
SpenEv00,Evan Spencer,WR
HickAk00,Akiem Hicks,DE
HadeJo99,Joe Haden,DB
ColqDu20,Dustin Colquitt,P
PaynDo00,Donald Payne,LB
GinnTe00,Ted Ginn Jr.,WR
JoneDe01,Deion Jones,OLB
WallDa01,Darren Waller,TE
SavaTo00,Tom Savage,QB
FranAn01,Andrew Franks,K
WileMa01,Matt Wile,P
JeffAl00,Alshon Jeffery,WR
GastBr00,Bruce Gaston,DT
DareMa00,Marcell Dareus,DT
WillSt02,Steve Williams,CB
HemiTe00,Temarrick Hemingway,TE
RobeAn00,Andre Roberts,WR
BarrAn00,Anthony Barr,OLB
BurgJa01,James Burgess,LB
ShabAl00,Al-Hajj Shabazz,CB
HestDe99,Devin Hester,WR-PR
RosaAl00,Aldrick Rosas,K
MoorMa02,Marlon Moore,WR
JansJ.00,J.J. Jansen,C
MattJo00,Jordan Matthews,WR
SmitKe03,Keith Smith,LB
McPhPe00,Pernell McPhee,DL
CoxxBr01,Bryan Cox Jr.,DE
ConlGa00,Gareon Conley,CB
MeanSt00,Steven Means,DE
KuppCo00,Cooper Kupp,WR
HarrMa05,Maurice Harris,WR
FullCo00,Corey Fuller,WR
ShepRu00,Russell Shepard,WR
IshmKe00,Kemal Ishmael,DB
MitcTe00,Terrance Mitchell,CB
WarmJu00,Julius Warmsley,DE
MaxeJo00,Johnny Maxey,DE
RobiGr01,Greg Robinson,OT
PierKe00,Kevin Pierre-Louis,OLB
ReddKe00,Kevin Reddick,ILB
PoweTy01,Tyvis Powell,FS
JohnDa04,Damaris Johnson,WR
ThomMy00,Mykkele Thompson,S
SimsEu99,Eugene Sims,LB
JohnRa01,Randell Johnson,OLB
WalkVa99,Vance Walker,DT
SmitSh02,Shane Smith,FB
DialQu00,Quinton Dial,DE
LutzWi00,Wil Lutz,K
HughCh01,Charley Hughlett,LS
ForsJu00,Justin Forsett,RB
McKeIs00,Isaiah McKenzie,WR
AchoSa00,Sam Acho,OLB
McCoDe99,Devin McCourty,DB
TratJu00,Justin Trattou,DE
MallRy00,Ryan Mallett,QB
SamuCu00,Curtis Samuel,WR
ColeJu01,Justin Coleman,CB
WiggKe00,Kenny Wiggins,T
DiggSt00,Stefon Diggs,WR
ErviCa00,Cameron Erving,OT
MartRo01,Ronald Martin,SS
OrchNa00,Nate Orchard,OLB
BostTr00,Tre Boston,FS
SchmCo00,Colton Schmidt,P
McCaBr99,Brice McCain,DB
FowlBe00,Bennie Fowler,WR
CoopJo01,Jonathan Cooper,OG
BoldBr00,Brandon Bolden,RB
JackAd00,Adoree' Jackson,CB
WillAv00,Avery Williamson,ILB
WincJa00,James Winchester,LS
SchwMi00,Mitchell Schwartz,T
WaynTr00,Trae Waynes,CB
BrowPr00,Preston Brown,ILB
PryoTe00,Terrelle Pryor,QB
DrumKu01,Kurtis Drummond,S
JohnJa09,Jaleel Johnson,DT
SmitDo02,Donovan Smith,OT
McGrSe00,Sean McGrath,TE
MickJa01,Jaydon Mickens,WR
ButlDa99,Darius Butler,DB
LawrDe00,DeMarcus Lawrence,DE
MarsBy01,Byron Marshall,RB
ReidCa00,Caraun Reid,DT
ColeAu00,Audie Cole,ILB
RiveMy00,Mychal Rivera,TE
WattBr00,Brandon Watts,OLB
McKiJe00,Jerick McKinnon,RB
AguaRo00,Roberto Aguayo,K
CarsCh00,Chris Carson,RB
VitaDa00,Danny Vitale,FB
ParkDe01,DeVante Parker,WR
BurtMi00,Michael Burton,FB
FleeCo00,Coby Fleener,TE
SmitDe04,Devin Smith,WR
CanaKa00,Kameron Canaday,LS
LascDa00,Daniel Lasco,RB
ButlJe01,Jeremy Butler,WR
NatsJo00,Jojo Natson,WR
GratDw00,Dwayne Gratz,CB
GuntRo00,Rodney Gunter,DT
ElliAn00,Andre Ellington,RB
FlueDa00,David Fluellen,RB
TaliLo00,Lorenzo Taliaferro,RB
HaliTa20,Tamba Hali,DE
WillTr21,Trent Williams,T
TartJa00,Jaquiski Tartt,SS
LissSe99,Sean Lissemore,DE
BoweDw00,Dwayne Bowe,WR
GresCl00,Clint Gresham,LB
WhitIs00,Isaac Whitney,WR
PekoDo20,Domata Peko,DT
DeViMi99,Mike DeVito,DE
Sua-Xa00,Xavier Su'a-Filo,OG
YounTa01,Tavon Young,CB
BowmBr00,Braedon Bowman,TE
JohnTo01,Tom Johnson,DT
RingCh00,Christian Ringo,DE
JeroLo00,Lorenzo Jerome,DB
VentRo00,Ross Ventrone,DB
GarcPi00,Pierre Garcon,WR
WillNi01,Nick Williams,DT
MillHa00,Harlan Miller,CB
PerrNi00,Nick Perry,DE
MillDe00,Dee Milliner,CB
JenkJa01,Jarvis Jenkins,DL
AlleJa22,Jared Allen,DE
ReadD.00,D.J. Reader,DT
WilsAl02,Albert Wilson,WR
AyerDe00,Demarcus Ayers,WR
GachAn00,Andrew Gachkar,OLB
RobeMi01,Michael Roberts,TE
McCaCh01,Christian McCaffrey,RB
SmitDa24,Daryl Smith,LB
CarrNo00,Nolan Carroll,DB
ByrdDa00,Damiere Byrd,WR
MartKa00,Kareem Martin,DE
LeBlCr01,Cre'von LeBlanc,DB
McCoLe01,LeSean McCoy,RB
LengMa00,Matt Lengel,TE
FairNi00,Nick Fairley,DT
KeetBr00,Bryson Keeton,CB
WickCo00,Cole Wick,TE
BushJe20,Jermon Bushrod,T
McDoTe00,Tevin McDonald,S
FostMa00,Mason Foster,LB
KnigTe99,Terrance Knighton,DT
BurtTr01,Trey Burton,TE
GodwCh00,Chris Godwin,WR
LewiKe00,Kendrick Lewis,DB
AmarJa00,Jace Amaro,TE
HighDo01,Dont'a Hightower,ILB
StocLu00,Luke Stocker,TE
DawsPa00,Paul Dawson,OLB
ThomDa05,Darian Thompson,FS
FloyLe00,Leonard Floyd,OLB
McClDe00,Dexter McCluster,WR
StarJa00,James Starks,RB
HamiAn01,Antonio Hamilton,CB
MuhlDo20,Don Muhlbach,C
SanuMo00,Mohamed Sanu,WR
TannRy00,Ryan Tannehill,QB
DonaDy00,Dylan Donahue,DL
JenkJo00,John Jenkins,DT
SproDa00,Darren Sproles,RB
CoopRi00,Riley Cooper,WR
WillFr05,Frankie Williams,CB
BailDa00,Dan Bailey,K
DoddKe00,Kevin Dodd,DE
McCrKe00,Kelcie McCray,S
WillDa05,Damien Williams,RB
KoehMa00,Marshall Koehn,K
WillJo05,Jordan Williams,DE
WillAn00,Andre Williams,RB
WeatSt00,Stephen Weatherly,OLB
KeoxSh00,Shiloh Keo,DB
BurbAa00,Aaron Burbridge,WR
GuyxLa00,Lawrence Guy,DT
WoodWe20,Wesley Woodyard,LB
AlleKe00,Keenan Allen,WR
DaviCo03,Corey Davis,WR
JoseJo20,Johnathan Joseph,DB
HowaJa00,Jaye Howard,DT
SkutDa00,Dan Skuta,LB
GayxWi99,William Gay,DB
TolzSc00,Scott Tolzien,QB
GrayMa00,MarQueis Gray,TE
BibbE.00,E.J. Bibbs,TE
IvorCh00,Chris Ivory,RB
HarvJo01,Josh Harvey-Clemons,SS
BankBr01,Brandon Banks,DL
CardJo00,Joe Cardona,LS
AsanLa99,Larry Asante,DB
MartFr00,Freddie Martino,WR
BowmNa99,NaVorro Bowman,LB
ColeDy00,Dylan Cole,LB
StinEd00,Ed Stinson,DE
NacuKa00,Kai Nacua,FS
AngeBr00,Bryan Anger,P
JerrJo20,John Jerry,G
CoxxDe00,Demetrious Cox,FS
LeRiJo00,Josh LeRibeus,G
NewhMa20,Marshall Newhouse,T
BoddBr01,Briean Boddy-Calhoun,DB
BankJo00,Johnthan Banks,CB
MurrLa00,Latavius Murray,RB
HeatJe00,Jeff Heath,S
ColeDe01,Deandre Coleman,DT
AnkoEl00,Eli Ankou,DT
ThorNe00,Neiko Thorpe,DB
HillJe01,Jeremy Hill,RB
BellVo00,Vonn Bell,SS
CeleGa00,Garrett Celek,TE
HursDe00,Demontre Hurst,CB
GilcMa00,Marcus Gilchrist,DB
MbuxJo01,Joey Mbu,NT
CoreCo00,Cody Core,WR
ColvAa00,Aaron Colvin,CB
FackKy00,Kyler Fackrell,OLB
MaloJo00,Josh Malone,WR
ThomCa99,Cam Thomas,DT
SittJo20,Josh Sitton,G
WillDu00,Duke Williams,SS
HolsJo01,Joshua Holsey,CB
WiseDe00,Deatrich Wise Jr.,DE
WeekJo00,Jon Weeks,C
MorrJa01,James Morris,ILB
WatsDe00,Deshaun Watson,QB
JarrKy00,Kyshoen Jarrett,SS
SankBi00,Bishop Sankey,RB
BierKr99,Kroy Biermann,LB
McGuEl00,Elijah McGuire,RB
VaitHa00,Halapoulivaati Vaitai,OT
ApplEl00,Eli Apple,CB
PittDe00,Dennis Pitta,TE
ColeCo00,Corey Coleman,WR
JoneT.00,T.J. Jones,WR
LechSh20,Shane Lechler,P
PaytJo00,Jordan Payton,WR
JameCo00,Cory James,OLB
HarrAn01,Anthony Harris,DB
CurrVi00,Vinny Curry,DE
LawsMa20,Manny Lawson,DE
LeexDa00,Darron Lee,OLB
WillAn01,Antwione Williams,OLB
AvanJa00,Jason Avant,WR
ChriMa00,Marqui Christian,SS
GlenJa01,Jacoby Glenn,DB
WillXa00,Xavier Williams,DT
BodiRu00,Russell Bodine,OG
AndeDe00,Derek Anderson,QB
MasoTr00,Tre Mason,RB
GolsKe20,Kedric Golston,DT
DonnLa00,Larry Donnell,TE
LevyDe99,DeAndre Levy,LB
ScarBr00,Brennan Scarlett,LB
WynnJo00,Jonathan Wynn,DE
MontTy01,Ty Montgomery,RB-WR
HaskDw00,Dwayne Haskins,QB
GrahJi00,Jimmy Graham,TE
ArceJJ00,JJ Arcega-Whiteside,WR
ThomDa05,Darian Thompson,FS
OnyeDa00,David Onyemata,DT
WileMa01,Matt Wile,P
GuicDe00,Derrius Guice,RB
NelsAn01,Anthony Nelson,DL
OrchNa00,Nate Orchard,OLB
HamiWo00,Woodrow Hamilton,DL
FlowTr01,Tre Flowers,SS
ReedTr01,Troy Reeder,LB
SmitFi00,Fish Smithson,S
GracJe00,Jermaine Grace,LB
GoldBr00,Brittan Golden,WR
RyanMa00,Matt Ryan,QB
YeldT.00,T.J. Yeldon,RB
BeasVi00,Vic Beasley,OLB
MurpLo00,Louis Murphy,WR
HoltJo00,Johnny Holton,WR
TaylSh00,Shakial Taylor,CB
GardDe01,Dennis Gardeck,LB
BrooTo01,Tony Brooks-James,RB
MayoBe00,Benson Mayowa,DE
SchmCo00,Colton Schmidt,P
ClayCh00,Charles Clay,TE
LockDr00,Drew Lock,QB
KeyeJo00,Josh Keyes,LB
NelsRe99,Reggie Nelson,DB
GotsAd00,Adam Gotsis,DT
ThomRo05,Roc Thomas,RB
StupNa01,Nathan Stupar,OLB
LouiRi00,Ricardo Louis,WR
MackAl20,Alex Mack,C
IvorCh00,Chris Ivory,RB
WortJe00,Jerel Worthy,DT
SiliSe00,Sealver Siliga,DT
SquaDa00,Damion Square,DE
HillJo03,Jon Hilliman,RB
OkorOg00,Ogbonnia Okoronkwo,DE
GrifGa00,Garrett Griffin,TE
HoomMi00,Michael Hoomanawanui,TE
DawkDa01,Dalyn Dawkins,RB
GresJe00,Jermaine Gresham,TE
MattCl99,Clay Matthews,LB
WarnFr00,Fred Warner,OLB
TomlEr01,Eric Tomlinson,TE
LeonDa00,Darius Leonard,LB
TaylTa00,Taywan Taylor,WR
WattDe00,Derek Watt,FB
BuggIs00,Isaiah Buggs,DL
SizeDe00,Deyon Sizer,DT
DietGe00,Gehrig Dieter,WR
PhilJo00,John Phillips,TE
RankSh00,Sheldon Rankins,DT
FordCo00,Cody Ford,OL
AustBl00,Blessuan Austin,CB
KeleSe00,Senio Kelemete,T
CallAn00,Antonio Callaway,WR
SmitVy00,Vyncint Smith,WR
ColeJu01,Justin Coleman,CB
NichMo00,Montae Nicholson,SS
CharDJ00,DJ Chark,WR
KempMa00,Marcus Kemp,WR
RandDa00,Damarious Randall,FS
HolmJa01,Jalyn Holmes,DE
WillDa09,Darious Williams,CB
ExumAn00,Antone Exum,CB
SpilRo00,Robert Spillane,LB
WilsJe00,Bobo Wilson,WR
WillNi02,Nick Williams,WR
SandMi01,Miles Sanders,RB
WatkSa00,Sammy Watkins,WR
DaniCh00,Chase Daniel,QB
GrifRy00,Ryan Griffin,TE
McMaBr01,Brandon McManus,K
MyerJa00,Jason Myers,K
IrviBr00,Bruce Irvin,DE
KerrZa00,Zach Kerr,NT
DaviJa01,Jarrad Davis,ILB
JoneJo05,Joseph Jones,OLB
RyanJa00,Jake Ryan,OLB
GillJa00,Jamie Gillan,P
SwooEr00,Erik Swoope,TE
JoneJo06,Josh Jones,S
BoylTi00,Tim Boyle,QB
HillDo00,Dontrell Hilliard,RB
BullJo00,Jonathan Bullard,DE
AshxRi00,Richard Ash,DT
HowaTy00,Tytus Howard,OL
FeliJo00,Jon Feliciano,OG
FergRe00,Reid Ferguson,LS
DeOsZa99,Zak DeOssie,LB
ChunPa99,Patrick Chung,DB
JohnJa11,Jaquan Johnson,CB
KpasTa00,Tanoh Kpassagnon,DE
KellRo00,Robert Kelley,RB
DialQu00,Quinton Dial,DE
ReidJu00,Justin Reid,FS
GrayMa00,MarQueis Gray,TE
ThomIa00,Ian Thomas,TE
DobbJo00,Joshua Dobbs,QB
LutzWi00,Wil Lutz,K
WillDe06,Derrick Willies,WR
GroyRy00,Ryan Groy,OG
RobeAn00,Andre Roberts,WR
MarsBr01,Brandon Marshall,OLB
WebbLa99,Lardarius Webb,DB
RatlDa00,Damion Ratley,WR
PhilDa02,Darius Phillips,CB
CurrJu00,Justin Currie,S
EvanRa01,Rashaan Evans,ILB
MurrKy00,Kyler Murray,QB
MoorKe03,Kenny Moore,CB
KillMi00,Miles Killebrew,SS
MattJo00,Jordan Matthews,WR
ValdMa00,Marquez Valdes-Scantling,WR
McCoGe99,Gerald McCoy,DT
ReidCa00,Caraun Reid,DT
JoseKa00,Karl Joseph,SS
SterNe00,Neal Sterling,WR
TaylVi00,Vincent Taylor,DT
DawsDu00,Duke Dawson,CB
DeitMi00,Michael Deiter,OL
PhilAd00,Adrian Phillips,DB
BailAl00,Allen Bailey,DL
WillTe01,Terrance Williams,WR
McDoDe02,Dexter McDonald,CB
WalkTy00,Tyrunn Walker,DL
AndeRy00,Ryan Anderson,OLB
HaynMa01,Marquis Haynes,OLB
WalkTr01,Tracy Walker,S
LattMa01,Marshon Lattimore,CB
SimsSt00,Steven Sims,WR
JackMa02,Malik Jackson,DT
BonnRe00,Reggie Bonnafon,RB
RobiBr98,Brian Robison,DE
MereCa00,Cameron Meredith,WR
SmitIt00,Ito Smith,RB
JohnJo10,John Johnson,S
SchaMa00,Matt Schaub,QB
DayxSh00,Sheldon Day,DT
ReidEr00,Eric Reid,FS
LuvuFr00,Frankie Luvu,LB
SherRi00,Richard Sherman,DB
RipkAa00,Aaron Ripkowski,FB
HiltMi01,Mike Hilton,CB
BakeBu00,Budda Baker,FS
SweeJ.00,J.R. Sweezy,G
NiemBe00,Ben Niemann,LB
FasaAn00,Anthony Fasano,TE
BrisJa00,Jacoby Brissett,QB
WillMi07,Mike Williams,WR
OgunLa00,Larry Ogunjobi,DT
ShelDa01,Danny Shelton,DT
WorlDa00,Daryl Worley,CB
DennDa00,Darqueze Dennard,CB
WhitDe01,DeAndrew White,WR
HumpMa00,Marlon Humphrey,CB
RivePh00,Philip Rivers,QB
BrauBe00,Ben Braunecker,TE
WhitDe02,Devin White,LB
CapiNo00,Nordly Capi,LB
TandKe00,Keith Tandy,S
WalfCl00,Clive Walford,TE
VigiZa00,Zach Vigil,ILB
MoorA.00,A.J. Moore,DB
DarbRo00,Ronald Darby,CB
ThomJo04,Joe Thomas,LB
SneaWi00,Willie Snead,WR
StidJa00,Jarrett Stidham,QB
SmitDe06,De'Veon Smith,RB
HamiDa01,DaeSean Hamilton,WR
ReddHa00,Haason Reddick,OLB
FordIs00,Isaiah Ford,WR
EdwaMa01,Mario Edwards,DE
FreeDe00,Devonta Freeman,RB
LeviAn00,Anthony Levine,S
BergTo00,Tony Bergstrom,OT
WillAn00,Andre Williams,RB
DaniTr00,Trevor Daniel,P
ClowJa00,Jadeveon Clowney,DE
HillJa01,Jaylen Hill,CB
PaleTe00,Tenny Palepoi,DT
SmitTy01,Tye Smith,CB
HendTr00,Trey Hendrickson,DE
OrrxKa00,Kareem Orr,DB
BrowMa02,Mack Brown,RB
AikeWa00,Walt Aikens,CB
GwacOb00,Obum Gwacham,DE
HardMe00,Mecole Hardman,WR
PeteOt00,Otha Peters,LB
AyerAk00,Akeem Ayers,LB
HarmKe00,Kelvin Harmon,WR
CruiDa00,Dane Cruikshank,CB
WebbJo00,Joe Webb,WR
WillDa11,Damion Willis,WR
WillSy00,Sylvester Williams,DT
GesiMi00,Mike Gesicki,TE
HineNy00,Nyheim Hines,RB
RoulCh00,Chase Roullier,C
BordBr00,Breon Borders,CB
GostSt20,Stephen Gostkowski,K
HumpLi01,Lil'Jordan Humphrey,WR
BrowDa04,Daniel Brown,TE
CoopPh00,Pharoh Cooper,WR
WillQu00,Quinnen Williams,DL
GilcMa00,Marcus Gilchrist,DB
NelsSt01,Steven Nelson,CB
GronRo00,Rob Gronkowski,TE
HaroEl00,Eli Harold,OLB
BrooNa00,Nate Brooks,DB
MoseEm00,Emmanuel Moseley,CB
WallLe00,Levi Wallace,CB
RobiAS00,A'Shawn Robinson,DT
PeteCo00,Corey Peters,DT
WilbKy00,Kyle Wilber,OLB
GregRa00,Randy Gregory,DE
DecoTr00,Treston Decoud,CB
ThomAh00,Ahmad Thomas,FS
NichBi00,Bilal Nichols,DT
StewAr00,ArDarius Stewart,WR
CartBr00,Bruce Carter,LB
SimsDi00,Dion Sims,TE
LathDa01,Darius Latham,DT
WillPr01,Preston Williams,WR
BakeDe00,Deandre Baker,CB
ShepNa00,Nathan Shepherd,DT
ShepRu00,Russell Shepard,WR
ManhCh00,Chris Manhertz,TE
JohnKe07,KeeSean Johnson,WR
HalxAn00,Andre Hal,CB
ThomMi02,Michael Thomas,S
LaniAn00,Anthony Lanier,DE
JackBe00,Bennett Jackson,CB
WalkHu00,Delanie Walker,TE
PennEl00,Elijhaa Penny,RB
LambJo00,Josh Lambo,K
WatsDe00,Deshaun Watson,QB
JennDa00,Darius Jennings,WR
CracRi00,River Cracraft,WR
BurnDe00,Deontay Burnett,WR
LyncCa00,Cameron Lynch,LB
DunnBr00,Brandon Dunn,DT
SmitKe03,Keith Smith,LB
SundNi00,Nick Sundberg,C
RedfKa00,Kasey Redfern,P
PerrNi00,Nick Perry,DE
SancRi00,Rigoberto Sanchez,P
YounTr00,Trevon Young,DE
DortGr01,Greg Dortch,WR
PeteMa00,Marcus Peters,CB
MartNi00,Nick Martin,C
CampPa00,Parris Campbell,WR
FlowTr00,Trey Flowers,DE
CrosMa00,Maxx Crosby,EDGE
LewiKe00,Kendrick Lewis,DB
JackDe00,DeSean Jackson,WR
ElliDe02,DeShon Elliott,SS
DougJa00,Jamil Douglas,OG
CrowIs00,Isaiah Crowell,RB
OlseGr00,Greg Olsen,TE
FlacJo00,Joe Flacco,QB
WestCh01,Charcandrick West,RB
HekkJo00,Johnny Hekker,P
GainPh00,Phillip Gaines,CB
TaliAq99,Aqib Talib,DB
DeayDo01,Donte Deayon,DB
GordJo02,Josh Gordon,WR
JohnIs01,Isaiah Johnson,DB
WickCo00,Cole Wick,TE
SimoSc00,Scott Simonson,TE
HollJa03,Jacob Hollister,TE
BurtMi00,Michael Burton,FB
WiseDe00,Deatrich Wise Jr.,DE
PittJa00,Jamiyus Pittman,DT
DossLo00,Lorenzo Doss,CB
PociEt00,Ethan Pocic,C
SchrRy00,Ryan Schraeder,T
SheaJa00,Jabaal Sheard,DL
CoxxMo00,Morgan Cox,C
MorrAn01,Antonio Morrison,ILB
ReedBr00,Brooks Reed,DL
TollJa00,Jalen Tolliver,WR
StewM.00,M.J. Stewart,CB
NallRy00,Ryan Nall,RB
LeexMa00,Marqise Lee,WR
HillJe01,Jeremy Hill,RB
BeneCa00,Caleb Benenoch,OT
WilcJ.00,J.J. Wilcox,S
KamaUf00,Ufomba Kamalu,DE
NelsQu00,Quenton Nelson,OG
WillDa10,Darrel Williams,RB
JoneJu02,Julio Jones,WR
JoneCy00,Cyrus Jones,CB
AndeCo01,Colt Anderson,DB
ObadEf00,Efe Obada,LB
JoseGr00,Greg Joseph,K
DaviDe00,Demario Davis,OLB
