p_id,name,year,age,gamesPlayedIn,gamesStarted,rec_first_downs,rush_first_downs,awards
RobiDe00,Denard Robinson,2014,24,13,9,7.0,24.0,None
TodmJo00,Jordan Todman,2014,24,16,1,6.0,5.0,None
TaufWi00,Will Ta'ufo'ou,2014,28,16,4,5.0,0.0,None
IvorCh00,Chris Ivory,2014,26,16,10,4.0,43.0,None
JohnCh04,Chris Johnson,2014,29,16,6,9.0,22.0,None
PoweBi00,Bilal Powell,2014,26,15,1,5.0,7.0,None
McFaDa00,Darren McFadden,2014,27,16,12,8.0,21.0,None
DrewMa00,Maurice Jones-Drew,2014,29,12,1,3.0,2.0,None
MurrLa00,Latavius Murray,2014,24,15,3,3.0,18.0,None
CharJa00,Jamaal Charles,2014,28,15,15,16.0,51.0,PB
GrayCy00,Cyrus Gray,2014,25,9,0,0.0,1.0,None
SherAn00,Anthony Sherman,2014,26,16,6,4.0,1.0,None
DaviKn00,Knile Davis,2014,23,16,1,6.0,26.0,None
GreeSh00,Shonn Greene,2014,29,13,5,1.0,18.0,None
SankBi00,Bishop Sankey,2014,22,16,9,5.0,26.0,None
WashLe00,Leon Washington,2014,32,16,0,8.0,1.0,None
JackSt00,Steven Jackson,2014,31,15,15,6.0,38.0,None
RodgJa00,Jacquizz Rodgers,2014,24,16,1,9.0,12.0,None
FreeDe00,Devonta Freeman,2014,22,16,0,8.0,10.0,None
SmitAn01,Antone Smith,2014,29,10,0,5.0,6.0,None
IngrMa01,Mark Ingram,2014,25,13,9,5.0,52.0,PB
ThomPi00,Pierre Thomas,2014,30,11,3,19.0,14.0,None
RobiKh00,Khiry Robinson,2014,25,10,3,3.0,23.0,None
CadeTr00,Travaris Cadet,2014,25,15,1,15.0,1.0,None
MoreKn00,Knowshon Moreno,2014,27,3,0,0.0,8.0,None
MillLa01,Lamar Miller,2014,23,16,16,10.0,57.0,None
WillDa05,Damien Williams,2014,22,16,0,13.0,6.0,None
VereSh00,Shane Vereen,2014,25,16,6,24.0,15.0,None
RidlSt00,Stevan Ridley,2014,25,6,5,0.0,17.0,None
BoldBr00,Brandon Bolden,2014,24,16,2,0.0,5.0,None
FostAr00,Arian Foster,2014,28,13,13,15.0,55.0,PB
GrimJo01,Jonathan Grimes,2014,25,16,0,4.0,5.0,None
BlueAl00,Alfred Blue,2014,23,16,3,7.0,29.0,None
MorrAl00,Alfred Morris,2014,26,16,16,8.0,53.0,PB
HeluRo00,Roy Helu,2014,26,14,0,16.0,10.0,None
RainBo00,Bobby Rainey,2014,27,15,5,13.0,21.0,None
MartDo00,Doug Martin,2014,25,11,11,3.0,24.0,None
WillDe02,DeAngelo Williams,2014,31,6,6,2.0,7.0,None
StewJo00,Jonathan Stewart,2014,27,13,8,7.0,42.0,None
TolbMi00,Mike Tolbert,2014,29,8,6,4.0,5.0,None
MurrDe00,DeMarco Murray,2014,26,16,16,17.0,89.0,PB-AP
DunbLa00,Lance Dunbar,2014,24,16,0,12.0,6.0,None
GoreFr00,Frank Gore,2014,31,16,16,2.0,55.0,None
HydeCa00,Carlos Hyde,2014,24,14,0,4.0,17.0,None
JameLa00,LaMichael James,2014,25,3,0,0.0,0.0,None
BallMo00,Montee Ball,2014,24,5,3,2.0,9.0,None
AndeC.00,C.J. Anderson,2014,23,15,7,14.0,47.0,PB
RichTr00,Trent Richardson,2014,24,15,12,9.0,27.0,None
BradAh00,Ahmad Bradshaw,2014,28,10,1,20.0,18.0,None
BellJo01,Joique Bell,2014,28,15,6,14.0,45.0,None
BushRe00,Reggie Bush,2014,29,11,9,13.0,9.0,None
RiddTh00,Theo Riddick,2014,23,14,2,14.0,2.0,None
JennRa00,Rashad Jennings,2014,29,11,9,8.0,39.0,None
WillAn00,Andre Williams,2014,22,16,7,6.0,32.0,None
ElliAn00,Andre Ellington,2014,25,12,12,19.0,31.0,None
DwyeJo00,Jonathan Dwyer,2014,25,2,0,0.0,3.0,None
TaylSt00,Stepfan Taylor,2014,23,14,4,5.0,13.0,None
HughRo00,Robert Hughes,2014,25,16,4,7.0,3.0,None
MathRy00,Ryan Mathews,2014,27,6,6,4.0,19.0,None
WoodDa02,Danny Woodhead,2014,29,3,0,4.0,2.0,None
BrowDo00,Donald Brown,2014,27,13,3,7.0,13.0,None
DarkOr00,Orleans Darkwa,2014,22,11,0,0.0,0.0,None
BattJa00,Jackie Battle,2014,31,16,1,2.0,4.0,None
RandJo01,Joseph Randle,2014,23,16,0,1.0,12.0,None
HillPe00,Peyton Hillis,2014,28,9,0,2.0,4.0,None
ReddSi00,Silas Redd,2014,22,15,0,5.0,6.0,None
DeveJa00,James Develin,2014,26,16,4,3.0,0.0,None
JameMi00,Mike James,2014,23,11,0,0.0,4.0,None
BrowRo05,Ronnie Brown,2014,33,10,0,0.0,0.0,None
HerrDa00,Dan Herron,2014,25,16,3,7.0,17.0,None
PolkCh00,Chris Polk,2014,25,14,0,1.0,12.0,None
WattTr00,Trey Watts,2014,23,14,0,2.0,3.0,None
OlivBr01,Branden Oliver,2014,23,14,7,11.0,31.0,None
ParmJa00,Jalen Parmele,2014,29,1,0,0.0,0.0,None
HillRo00,Ronnie Hillman,2014,23,8,4,7.0,20.0,None
ThomDa03,Daniel Thomas,2014,27,12,0,8.0,8.0,None
McKnJo00,Joe McKnight,2014,26,2,0,5.0,0.0,None
ReavDa00,Darrin Reaves,2014,21,6,1,1.0,3.0,None
PoolTa00,Tauren Poole,2014,25,3,0,0.0,0.0,None
OwenMo01,Montell Owens,2014,30,6,0,0.0,0.0,None
WhitJa02,James White,2014,22,3,0,1.0,1.0,None
BanyJo00,Joe Banyard,2014,26,15,0,4.0,4.0,None
JohnSt03,Storm Johnson,2014,22,6,1,0.0,5.0,None
OgboCh00,Chris Ogbonnaya,2014,28,7,0,0.0,0.0,None
WinnGe00,George Winn,2014,24,12,0,0.0,4.0,None
ThomJu01,Juwan Thompson,2014,22,15,0,0.0,19.0,None
ThomDe05,De'Anthony Thomas,2014,21,12,3,8.0,3.0,None
ConnJo00,John Conner,2014,27,12,3,2.0,1.0,None
FeltJe00,Jerome Felton,2014,28,16,3,0.0,2.0,None
BurkRe00,Rex Burkhead,2014,24,9,0,3.0,1.0,None
WhitFo00,Fozzy Whittaker,2014,25,10,1,2.0,8.0,None
CoxxMi00,Michael Cox,2014,26,4,0,0.0,1.0,None
MasoTr00,Tre Mason,2014,21,12,9,8.0,38.0,None
GrayJo00,Jonas Gray,2014,24,8,3,0.0,27.0,None
MichCh00,Christine Michael,2014,24,10,0,0.0,11.0,None
BrowBr02,Bryce Brown,2014,23,7,2,8.0,6.0,None
BakeEd01,Edwin Baker,2014,23,3,0,0.0,1.0,None
GricMa00,Marion Grice,2014,23,10,0,3.0,3.0,None
SimsCh00,Charles Sims,2014,24,8,0,7.0,10.0,None
LeonBr00,Brian Leonard,2014,30,1,0,1.0,0.0,None
WestCh01,Charcandrick West,2014,23,6,0,0.0,0.0,None
AndrAn00,Antonio Andrews,2014,22,4,0,0.0,0.0,None
AtkiGe01,George Atkinson,2014,-1,0,0,0.0,0.0,None
TiptZu01,Zurlon Tipton,2014,24,6,0,5.0,0.0,None
HarrJo04,Josh Harris,2014,23,5,0,0.0,2.0,None
WillKe05,Kerwynn Williams,2014,23,5,0,0.0,11.0,None
ThomCh03,Chris Thompson,2014,24,2,0,2.0,0.0,None
SmitAl22,Alfonso Smith,2014,27,6,0,0.0,1.0,None
TousFi00,Fitzgerald Toussaint,2014,24,4,0,1.0,2.0,None
LewiDi00,Dion Lewis,2015,25,7,6,17.0,15.0,None
BoldBr00,Brandon Bolden,2015,25,15,2,8.0,9.0,None
WillDe02,DeAngelo Williams,2015,32,16,10,15.0,53.0,None
FortMa00,Matt Forte,2015,30,13,13,17.0,47.0,None
RodgJa00,Jacquizz Rodgers,2015,25,5,0,0.0,4.0,None
LangJe00,Jeremy Langford,2015,24,16,2,9.0,28.0,None
LacyEd00,Eddie Lacy,2015,25,15,12,7.0,39.0,None
StarJa00,James Starks,2015,29,16,4,17.0,30.0,None
MontTy01,Ty Montgomery,2015,22,6,3,6.0,0.0,None
CunnBe01,Benny Cunningham,2015,25,16,1,12.0,7.0,None
PeadIs00,Isaiah Pead,2015,26,2,0,0.0,0.0,None
LyncMa00,Marshawn Lynch,2015,29,7,6,5.0,29.0,None
JackFr02,Fred Jackson,2015,34,16,0,12.0,5.0,None
RawlTh00,Thomas Rawls,2015,22,13,7,2.0,37.0,None
ColeDe00,Derrick Coleman,2015,25,14,3,0.0,3.0,None
MorrAl00,Alfred Morris,2015,27,16,16,2.0,35.0,None
JoneMa04,Matt Jones,2015,22,13,0,10.0,31.0,None
ThomCh03,Chris Thompson,2015,25,13,0,14.0,8.0,None
MillLa01,Lamar Miller,2015,24,16,16,15.0,41.0,None
WillDa05,Damien Williams,2015,23,16,0,6.0,2.0,None
JameLa00,LaMichael James,2015,26,1,0,0.0,0.0,None
BlueAl00,Alfred Blue,2015,24,16,9,2.0,34.0,None
GrimJo01,Jonathan Grimes,2015,26,14,0,8.0,11.0,None
PolkCh00,Chris Polk,2015,26,15,2,5.0,13.0,None
CharJa00,Jamaal Charles,2015,29,5,5,10.0,22.0,None
DaviKn00,Knile Davis,2015,24,14,0,1.0,5.0,None
ThomDe05,De'Anthony Thomas,2015,22,10,1,6.0,3.0,None
SherAn00,Anthony Sherman,2015,27,16,2,1.0,0.0,None
WestCh01,Charcandrick West,2015,24,15,9,6.0,36.0,None
WillKa01,Karlos Williams,2015,22,11,3,3.0,25.0,None
McCoLe01,LeSean McCoy,2015,27,12,12,12.0,42.0,PB
DixoAn00,Anthony Dixon,2015,28,16,1,1.0,5.0,None
FeltJe00,Jerome Felton,2015,29,16,8,0.0,1.0,None
GoreFr00,Frank Gore,2015,32,16,16,11.0,48.0,None
RobiJo02,Josh Robinson,2015,23,5,0,2.0,0.0,None
VargTy00,Tyler Varga,2015,22,3,0,1.0,0.0,None
YeldT.00,T.J. Yeldon,2015,22,12,12,15.0,29.0,None
RobiDe00,Denard Robinson,2015,25,13,3,8.0,11.0,None
GranCo00,Corey Grant,2015,24,6,0,0.0,1.0,None
PierBe00,Bernard Pierce,2015,24,7,0,0.0,1.0,None
StewJo00,Jonathan Stewart,2015,28,13,13,5.0,43.0,PB
TolbMi00,Mike Tolbert,2015,30,16,3,8.0,18.0,PB-AP
WhitFo00,Fozzy Whittaker,2015,26,15,1,2.0,7.0,None
IvorCh00,Chris Ivory,2015,27,15,14,10.0,51.0,PB
PoweBi00,Bilal Powell,2015,27,11,2,21.0,18.0,None
JohnDu00,Duke Johnson,2015,22,16,7,24.0,19.0,None
CrowIs00,Isaiah Crowell,2015,22,16,9,6.0,35.0,None
DrauSh00,Shaun Draughn,2015,28,11,6,0.0,0.0,None
GordMe00,Melvin Gordon,2015,22,14,12,8.0,36.0,None
WoodDa02,Danny Woodhead,2015,30,16,2,39.0,21.0,None
OlivBr01,Branden Oliver,2015,24,8,1,5.0,8.0,None
AbduAm00,Ameer Abdullah,2015,22,16,9,11.0,31.0,None
BellJo01,Joique Bell,2015,29,13,5,10.0,19.0,None
ZennZa00,Zach Zenner,2015,24,6,1,0.0,1.0,None
RiddTh00,Theo Riddick,2015,24,16,1,32.0,6.0,None
ElliAn00,Andre Ellington,2015,26,10,2,8.0,11.0,None
JohnCh04,Chris Johnson,2015,30,11,9,1.0,33.0,None
JohnDa08,David Johnson,2015,24,16,5,21.0,36.0,None
IngrMa01,Mark Ingram,2015,26,12,10,22.0,47.0,None
RobiKh00,Khiry Robinson,2015,26,8,0,4.0,15.0,None
MurpMa03,Marcus Murphy,2015,24,13,0,0.0,0.0,None
MartDo00,Doug Martin,2015,26,16,16,10.0,68.0,PB-AP
SimsCh00,Charles Sims,2015,25,16,0,22.0,21.0,None
RainBo00,Bobby Rainey,2015,28,16,0,1.0,0.0,None
SankBi00,Bishop Sankey,2015,23,13,3,8.0,5.0,None
WestTe00,Terrance West,2015,24,8,0,0.0,0.0,None
MurrLa00,Latavius Murray,2015,25,16,16,9.0,49.0,PB
JoneTa00,Taiwan Jones,2015,27,12,0,4.0,3.0,None
BernGi00,Giovani Bernard,2015,24,16,1,19.0,36.0,None
HillJe01,Jeremy Hill,2015,23,16,15,6.0,47.0,None
BurkRe00,Rex Burkhead,2015,25,16,0,4.0,0.0,None
PeerCe00,Cedric Peerman,2015,29,16,0,0.0,0.0,PB
HillRo00,Ronnie Hillman,2015,24,16,10,3.0,44.0,None
AndeC.00,C.J. Anderson,2015,24,15,6,6.0,34.0,None
ForsJu00,Justin Forsett,2015,30,10,10,4.0,41.0,None
AlleJa01,Javorius Allen,2015,24,16,6,15.0,29.0,None
RandJo01,Joseph Randle,2015,24,6,6,6.0,15.0,None
McFaDa00,Darren McFadden,2015,28,16,10,12.0,53.0,None
DunbLa00,Lance Dunbar,2015,25,4,0,9.0,1.0,None
JennRa00,Rashad Jennings,2015,30,16,16,8.0,42.0,None
VereSh00,Shane Vereen,2015,26,16,0,22.0,16.0,None
WillAn00,Andre Williams,2015,23,16,0,0.0,12.0,None
DarkOr00,Orleans Darkwa,2015,23,16,0,2.0,7.0,None
ColeTe01,Tevin Coleman,2015,22,12,3,0.0,14.0,None
FreeDe00,Devonta Freeman,2015,23,15,13,21.0,71.0,PB
SproDa00,Darren Sproles,2015,32,16,4,21.0,21.0,PB
MurrDe00,DeMarco Murray,2015,27,15,8,13.0,48.0,None
MathRy00,Ryan Mathews,2015,28,13,6,6.0,34.0,None
HydeCa00,Carlos Hyde,2015,25,7,7,4.0,26.0,None
HaynJa00,Jarryd Hayne,2015,27,8,1,2.0,4.0,None
BushRe00,Reggie Bush,2015,30,5,1,1.0,0.0,None
PeteAd01,Adrian Peterson,2015,30,16,16,9.0,72.0,PB-AP
McKiJe00,Jerick McKinnon,2015,23,16,0,9.0,13.0,None
PattCo00,Cordarrelle Patterson,2015,24,16,1,1.0,1.0,None
WillKe05,Kerwynn Williams,2015,24,6,0,1.0,6.0,None
BlouLe00,LeGarrette Blount,2015,29,12,6,3.0,39.0,None
CadeTr00,Travaris Cadet,2015,26,7,1,0.0,0.0,None
TodmJo00,Jordan Todman,2015,25,11,0,0.0,1.0,None
DaviMi01,Mike Davis,2015,22,6,0,2.0,5.0,None
WardTe00,Terron Ward,2015,23,13,0,0.0,5.0,None
BradAl00,Allen Bradford,2015,27,6,0,0.0,0.0,None
SpilC.00,C.J. Spiller,2015,28,13,2,13.0,5.0,None
MasoTr00,Tre Mason,2015,22,13,3,5.0,10.0,None
TaliLo00,Lorenzo Taliaferro,2015,24,3,0,0.0,2.0,None
MostRa00,Raheem Mostert,2015,23,11,0,0.0,0.0,None
GurlTo01,Todd Gurley,2015,21,13,12,9.0,47.0,PB
BellLe00,Le'Veon Bell,2015,23,6,6,4.0,27.0,None
HeluRo00,Roy Helu,2015,27,9,0,6.0,4.0,None
ArtiCa00,Cameron Artis-Payne,2015,25,7,0,4.0,6.0,None
AndrAn00,Antonio Andrews,2015,23,14,10,8.0,31.0,None
StacZa00,Zac Stacy,2015,24,8,0,4.0,4.0,None
BarnKe00,Kenjon Barner,2015,26,10,0,1.0,6.0,None
WhitJa02,James White,2015,23,14,1,19.0,3.0,None
GerhTo00,Toby Gerhart,2015,28,7,1,1.0,3.0,None
TaylSt00,Stepfan Taylor,2015,24,16,0,0.0,5.0,None
GrayJo00,Jonas Gray,2015,25,8,0,0.0,0.0,None
ThomJu01,Juwan Thompson,2015,23,15,1,1.0,2.0,None
HarrAl00,Alonzo Harris,2015,23,6,0,0.0,1.0,None
WoodCi00,Cierre Wood,2015,24,2,0,0.0,0.0,None
FostAr00,Arian Foster,2015,29,4,4,13.0,12.0,None
MichCh00,Christine Michael,2015,25,8,2,0.0,0.0,None
TiptZu01,Zurlon Tipton,2015,25,10,0,2.0,1.0,None
SmitRo06,Rod Smith,2015,23,11,0,0.0,0.0,None
HerrDa00,Dan Herron,2015,26,10,0,0.0,0.0,None
TurbRo00,Robert Turbin,2015,26,10,0,0.0,0.0,None
BibbKa00,Kapri Bibbs,2015,22,1,0,0.0,0.0,None
BradAh00,Ahmad Bradshaw,2015,29,6,0,5.0,5.0,None
WinnGe00,George Winn,2015,25,7,0,0.0,0.0,None
WareSp00,Spencer Ware,2015,24,11,2,0.0,20.0,None
ReynCh00,Chase Reynolds,2015,-1,0,0,0.0,0.0,None
GaskKe00,Kendall Gaskins,2015,25,9,0,3.0,3.0,None
AjayJa00,Jay Ajayi,2015,22,9,0,5.0,8.0,None
ThomPi00,Pierre Thomas,2015,31,5,0,0.0,0.0,None
BrowDo00,Donald Brown,2015,28,10,2,2.0,12.0,None
CareKa00,Ka'Deem Carey,2015,23,11,1,2.0,13.0,None
SmitAn01,Antone Smith,2015,30,5,0,0.0,1.0,None
RidlSt00,Stevan Ridley,2015,26,8,1,0.0,5.0,None
HighTi00,Tim Hightower,2015,29,8,3,7.0,24.0,None
CobbDa00,David Cobb,2015,22,7,1,0.0,6.0,None
HuntAk01,Akeem Hunt,2015,22,7,1,2.0,6.0,None
CrocJo00,John Crockett,2015,23,2,0,0.0,2.0,None
GillMi00,Mike Gillislee,2015,25,5,1,2.0,9.0,None
HarrDu01,DuJuan Harris,2015,27,4,1,0.0,0.0,None
TousFi00,Fitzgerald Toussaint,2015,25,5,0,0.0,0.0,None
WinsGl00,Glenn Winston,2015,26,3,0,0.0,0.0,None
MageTe00,Terrence Magee,2015,22,4,0,0.0,0.0,None
BanyJo00,Joe Banyard,2015,27,5,0,0.0,0.0,None
BrowBr02,Bryce Brown,2015,24,3,0,0.0,6.0,None
AjayJa00,Jay Ajayi,2015,22,9,0,5.0,8.0,None
MillLa01,Lamar Miller,2015,24,16,16,15.0,41.0,None
WillDa05,Damien Williams,2015,23,16,0,6.0,2.0,None
WillDe02,DeAngelo Williams,2015,32,16,10,15.0,53.0,None
HillRo00,Ronnie Hillman,2015,24,16,10,3.0,44.0,None
AndeC.00,C.J. Anderson,2015,24,15,6,6.0,34.0,None
ThomJu01,Juwan Thompson,2015,23,15,1,1.0,2.0,None
MathRy00,Ryan Mathews,2015,28,13,6,6.0,34.0,None
SproDa00,Darren Sproles,2015,32,16,4,21.0,21.0,PB
MurrDe00,DeMarco Murray,2015,27,15,8,13.0,48.0,None
JohnDa08,David Johnson,2015,24,16,5,21.0,36.0,None
WillKe05,Kerwynn Williams,2015,24,6,0,1.0,6.0,None
TaylSt00,Stepfan Taylor,2015,24,16,0,0.0,5.0,None
HighTi00,Tim Hightower,2015,29,8,3,7.0,24.0,None
SpilC.00,C.J. Spiller,2015,28,13,2,13.0,5.0,None
HuntKe00,Kendall Hunter,2015,27,2,0,0.0,0.0,None
AbduAm00,Ameer Abdullah,2015,22,16,9,11.0,31.0,None
BellJo01,Joique Bell,2015,29,13,5,10.0,19.0,None
RiddTh00,Theo Riddick,2015,24,16,1,32.0,6.0,None
MurrLa00,Latavius Murray,2015,25,16,16,9.0,49.0,PB
JoneTa00,Taiwan Jones,2015,27,12,0,4.0,3.0,None
WoodDa02,Danny Woodhead,2015,30,16,2,39.0,21.0,None
BrowDo00,Donald Brown,2015,28,10,2,2.0,12.0,None
BarnKe00,Kenjon Barner,2015,26,10,0,1.0,6.0,None
MorrAl00,Alfred Morris,2015,27,16,16,2.0,35.0,None
ThomPi00,Pierre Thomas,2015,31,5,0,0.0,0.0,None
ThomCh03,Chris Thompson,2015,25,13,0,14.0,8.0,None
FreeDe00,Devonta Freeman,2015,23,15,13,21.0,71.0,PB
WardTe00,Terron Ward,2015,23,13,0,0.0,5.0,None
ArtiCa00,Cameron Artis-Payne,2015,25,7,0,4.0,6.0,None
WhitFo00,Fozzy Whittaker,2015,26,15,1,2.0,7.0,None
TolbMi00,Mike Tolbert,2015,30,16,3,8.0,18.0,PB-AP
AlleJa01,Javorius Allen,2015,24,16,6,15.0,29.0,None
WestTe00,Terrance West,2015,24,8,0,0.0,0.0,None
TousFi00,Fitzgerald Toussaint,2015,25,5,0,0.0,0.0,None
CobbDa00,David Cobb,2015,22,7,1,0.0,6.0,None
SankBi00,Bishop Sankey,2015,23,13,3,8.0,5.0,None
AndrAn00,Antonio Andrews,2015,23,14,10,8.0,31.0,None
BlueAl00,Alfred Blue,2015,24,16,9,2.0,34.0,None
PolkCh00,Chris Polk,2015,26,15,2,5.0,13.0,None
GrimJo01,Jonathan Grimes,2015,26,14,0,8.0,11.0,None
HuntAk01,Akeem Hunt,2015,22,7,1,2.0,6.0,None
PoweBi00,Bilal Powell,2015,27,11,2,21.0,18.0,None
IvorCh00,Chris Ivory,2015,27,15,14,10.0,51.0,PB
RidlSt00,Stevan Ridley,2015,26,8,1,0.0,5.0,None
BoldBr00,Brandon Bolden,2015,25,15,2,8.0,9.0,None
JackSt00,Steven Jackson,2015,32,2,1,1.0,4.0,None
WhitJa02,James White,2015,23,14,1,19.0,3.0,None
GoreFr00,Frank Gore,2015,32,16,16,11.0,48.0,None
HerrDa00,Dan Herron,2015,26,10,0,0.0,0.0,None
GillMi00,Mike Gillislee,2015,25,5,1,2.0,9.0,None
WillKa01,Karlos Williams,2015,22,11,3,3.0,25.0,None
DixoAn00,Anthony Dixon,2015,28,16,1,1.0,5.0,None
McFaDa00,Darren McFadden,2015,28,16,10,12.0,53.0,None
TurbRo00,Robert Turbin,2015,26,10,0,0.0,0.0,None
MartDo00,Doug Martin,2015,26,16,16,10.0,68.0,PB-AP
SimsCh00,Charles Sims,2015,25,16,0,22.0,21.0,None
RainBo00,Bobby Rainey,2015,28,16,0,1.0,0.0,None
LangJe00,Jeremy Langford,2015,24,16,2,9.0,28.0,None
FortMa00,Matt Forte,2015,30,13,13,17.0,47.0,None
CareKa00,Ka'Deem Carey,2015,23,11,1,2.0,13.0,None
WestCh01,Charcandrick West,2015,24,15,9,6.0,36.0,None
WareSp00,Spencer Ware,2015,24,11,2,0.0,20.0,None
DaviKn00,Knile Davis,2015,24,14,0,1.0,5.0,None
CrowIs00,Isaiah Crowell,2015,22,16,9,6.0,35.0,None
JohnDu00,Duke Johnson,2015,22,16,7,24.0,19.0,None
MostRa00,Raheem Mostert,2015,23,11,0,0.0,0.0,None
HarrDu01,DuJuan Harris,2015,27,4,1,0.0,0.0,None
HaynJa00,Jarryd Hayne,2015,27,8,1,2.0,4.0,None
GaskKe00,Kendall Gaskins,2015,25,9,0,3.0,3.0,None
CadeTr00,Travaris Cadet,2015,26,7,1,0.0,0.0,None
GrayJo00,Jonas Gray,2015,25,8,0,0.0,0.0,None
RobiDe00,Denard Robinson,2015,25,13,3,8.0,11.0,None
ElliAn00,Andre Ellington,2015,26,10,2,8.0,11.0,None
LacyEd00,Eddie Lacy,2015,25,15,12,7.0,39.0,None
StarJa00,James Starks,2015,29,16,4,17.0,30.0,None
CrocJo00,John Crockett,2015,23,2,0,0.0,2.0,None
JackFr02,Fred Jackson,2015,34,16,0,12.0,5.0,None
BrowBr02,Bryce Brown,2015,24,3,0,0.0,6.0,None
MichCh00,Christine Michael,2015,25,8,2,0.0,0.0,None
GurlTo01,Todd Gurley,2015,21,13,12,9.0,47.0,PB
MasoTr00,Tre Mason,2015,22,13,3,5.0,10.0,None
CunnBe01,Benny Cunningham,2015,25,16,1,12.0,7.0,None
ReynCh00,Chase Reynolds,2015,-1,0,0,0.0,0.0,None
PeteAd01,Adrian Peterson,2015,30,16,16,9.0,72.0,PB-AP
McKiJe00,Jerick McKinnon,2015,23,16,0,9.0,13.0,None
PattCo00,Cordarrelle Patterson,2015,24,16,1,1.0,1.0,None
JennRa00,Rashad Jennings,2015,30,16,16,8.0,42.0,None
DarkOr00,Orleans Darkwa,2015,23,16,0,2.0,7.0,None
WillAn00,Andre Williams,2015,23,16,0,0.0,12.0,None
VereSh00,Shane Vereen,2015,26,16,0,22.0,16.0,None
HillJe01,Jeremy Hill,2015,23,16,15,6.0,47.0,None
BernGi00,Giovani Bernard,2015,24,16,1,19.0,36.0,None
BurkRe00,Rex Burkhead,2015,25,16,0,4.0,0.0,None
PeerCe00,Cedric Peerman,2015,29,16,0,0.0,0.0,PB
BanyJo00,Joe Banyard,2015,27,5,0,0.0,0.0,None
WillTr03,Trey Williams,2015,23,2,0,0.0,1.0,None
MageTe00,Terrence Magee,2015,22,4,0,0.0,0.0,None
DaviMi01,Mike Davis,2015,22,6,0,2.0,5.0,None
BrowMa03,Malcolm Brown,2015,22,1,0,1.0,1.0,None
SherAn00,Anthony Sherman,2015,27,16,2,1.0,0.0,None
HeluRo00,Roy Helu,2015,27,9,0,6.0,4.0,None
AndeC.00,C.J. Anderson,2016,25,7,7,6.0,23.0,None
BookDe00,Devontae Booker,2016,24,16,6,8.0,31.0,None
BibbKa00,Kapri Bibbs,2016,23,12,0,1.0,7.0,None
StewJo00,Jonathan Stewart,2016,29,13,13,1.0,49.0,None
WhitFo00,Fozzy Whittaker,2016,27,16,0,11.0,10.0,None
TolbMi00,Mike Tolbert,2016,31,16,2,4.0,5.0,PB
ForsJu00,Justin Forsett,2016,31,9,6,0.0,0.0,None
WestTe00,Terrance West,2016,25,16,13,11.0,38.0,None
McCoLe01,LeSean McCoy,2016,28,15,15,17.0,56.0,PB
GillMi00,Mike Gillislee,2016,26,15,1,1.0,41.0,None
BushRe00,Reggie Bush,2016,31,13,0,6.0,3.0,None
YeldT.00,T.J. Yeldon,2016,23,15,13,16.0,21.0,None
RobiDe00,Denard Robinson,2016,26,13,1,1.0,4.0,None
GranCo00,Corey Grant,2016,25,11,1,2.0,7.0,None
LacyEd00,Eddie Lacy,2016,26,5,5,1.0,15.0,None
StarJa00,James Starks,2016,30,9,4,5.0,9.0,None
MontTy01,Ty Montgomery,2016,23,15,6,20.0,20.0,None
ColeTe01,Tevin Coleman,2016,23,13,0,16.0,25.0,None
FreeDe00,Devonta Freeman,2016,24,16,16,22.0,66.0,PB
MartDo00,Doug Martin,2016,27,8,8,4.0,24.0,None
SimsCh00,Charles Sims,2016,26,7,2,10.0,6.0,None
MathRy00,Ryan Mathews,2016,29,13,8,7.0,40.0,None
BarnKe00,Kenjon Barner,2016,27,13,0,3.0,9.0,None
SproDa00,Darren Sproles,2016,33,15,5,19.0,22.0,PB
SmalWe00,Wendell Smallwood,2016,22,13,3,1.0,20.0,None
CrowIs00,Isaiah Crowell,2016,23,16,16,14.0,45.0,None
JohnDu00,Duke Johnson,2016,23,16,1,24.0,18.0,None
MurrDe00,DeMarco Murray,2016,28,16,16,20.0,67.0,PB
HenrDe00,Derrick Henry ,2016,22,15,2,5.0,29.0,None
PeteAd01,Adrian Peterson,2016,31,3,3,0.0,3.0,None
PattCo00,Cordarrelle Patterson,2016,25,16,8,23.0,2.0,PB-AP
McKiJe00,Jerick McKinnon,2016,24,15,7,17.0,21.0,None
FortMa00,Matt Forte,2016,31,14,13,10.0,36.0,None
PoweBi00,Bilal Powell,2016,28,16,4,21.0,44.0,None
HillJe01,Jeremy Hill,2016,24,15,13,6.0,46.0,None
BernGi00,Giovani Bernard,2016,25,10,2,16.0,16.0,None
IngrMa01,Mark Ingram,2016,27,16,14,18.0,50.0,None
HighTi00,Tim Hightower,2016,30,16,1,11.0,32.0,None
CadeTr00,Travaris Cadet,2016,27,15,1,18.0,1.0,None
LascDa00,Daniel Lasco,2016,24,7,0,0.0,1.0,None
MurpMa03,Marcus Murphy,2016,25,3,0,0.0,0.0,None
RichJa01,Jalen Richard,2016,23,16,0,8.0,15.0,None
MurrLa00,Latavius Murray,2016,26,14,12,11.0,52.0,None
WashDe00,DeAndre Washington,2016,23,14,2,4.0,19.0,None
JoneTa00,Taiwan Jones,2016,28,13,0,3.0,0.0,None
WareSp00,Spencer Ware,2016,25,14,14,17.0,50.0,None
WestCh01,Charcandrick West,2016,25,15,2,11.0,15.0,None
