,0
total_touchdowns_w1lastSurface,0.029381855480076973
longest_rush_w3last3thGame,0.02939334245200099
net_gained_per_pass_attempt_qsameLineup,0.02950514914900307
catch_percentage_r,0.029552517601156875
receiving_yards_r2homeAvg,0.029626539080718117
fumbles_lost_r2floorAttempts,0.029685866576156784
rush_touchdowns_rs,0.029804059778924603
rush_attempts_w3coachAvg,0.030145187494784134
receiving_touchdowns_w1lastSurface,0.030157450380596047
catch_percentage_rsameLineup,0.030238490717255283
touchdown_per_reception_rlastGameWeek,0.030325723342315848
touchdown_per_touch_w3s,0.030454192357547746
last10_9,0.030748550823634892
total_touchdowns_w1sameLineup,0.03077861566827706
yards_lost_from_sacks_qsurfaceAvg,0.030846624146918758
last10_47,0.030988489061179146
receiving_yards_per_reception_w1floorCareer,0.031023320158605008
receiving_touchdowns_rs,0.03126488854746234
receiving_yards_per_reception_r,0.03134669881310477
receiving_yards_per_reception_rfloorTouchdowns,0.03146072212294435
2penalties,0.03148143911611255
fumbles_qmonthAvg,0.031536115668532254
receiving_yards_per_reception_rsameLineup,0.03163751874699082
times_sacked_qlastGameOpp,0.03164578665295396
rush_yards_r2.1,0.03166914168328078
rush_yards_per_attempt_rtimeAvg,0.03176163734510998
fumbles_w2sameLineup,0.031796532179793974
scrimmage_yards_per_touch_w2s,0.032197289510423575
touchdown_per_rush_rlastGameWeek,0.032260829052684264
2pass_touchdowns,0.03280192786563541
longest_rush_r2ceilCompleted,0.03291159607191939
touchdown_per_reception_w.1.1.1,0.032936471306477456
times_pass_target_w2lastSurface,0.03318390237537396
touchdown_per_reception_w2.1.1.1.1.1.1,0.03320830937193187
longest_rush_w3,0.03354692904424178
yards_from_scrimmage_r2.1,0.03355334786922702
rush_yards_r.1.1.1.1.1.1.1,0.033681226377962434
touchdown_per_rush_w2lastGameHomeAwayOpp,0.03369351695926767
receiving_touchdowns_w1last3thGame,0.033769287194687414
fumbles_w1lastSurface,0.034052830793595654
total_touchdowns_w1last3thGame,0.034853521813505386
passing_yards_qtimeAvg,0.03527125388756596
rush_touchdowns_w1last3thGame,0.03530587839830363
scrimmage_yards_per_touch_w2last5thGame,0.03572853000508704
