key,opp_abbr,wy,time,surface,roof,stadium,weather,lineHit,simpleVl,month,ouHit,simpleOu
MIA-197811050mia,DAL,10 | 1978,1,0,1,77,70|60|9,1,-1.0,11,0,32.5|u
DAL-197811050mia,MIA,10 | 1978,1,0,1,77,70|60|9,1,1.0,11,0,30.0|o
RAM-197811050ram,TAM,10 | 1978,1,0,1,53,64|81|8,0,-10.5,11,0,54.0|o
TAM-197811050ram,RAM,10 | 1978,1,0,1,53,64|81|8,0,10.5,11,0,44.5|o
SDG-197811050sdg,CIN,10 | 1978,1,0,1,96,67|83|8,1,-7.0,11,0,52.5|o
CIN-197811050sdg,SDG,10 | 1978,1,0,1,96,67|83|8,1,7.0,11,0,46.0|u
CLT-197811060clt,WAS,10 | 1978,2,0,1,60,55|61|8,0,3.5,11,0,27.5|p
WAS-197811060clt,CLT,10 | 1978,2,0,1,60,55|61|8,0,-3.5,11,0,46.5|o
BUF-197811120buf,MIA,11 | 1978,0,1,1,90,39|87|14,0,7.5,11,0,36.5|u
MIA-197811120buf,BUF,11 | 1978,0,1,1,90,39|87|14,0,-7.5,11,0,31.5|u
CLE-197811120cle,DEN,11 | 1978,0,0,1,19,50|83|13,1,1.0,11,0,43.5|o
DEN-197811120cle,CLE,11 | 1978,0,0,1,19,50|83|13,1,-1.0,11,0,45.0|o
NWE-197811120nwe,OTI,11 | 1978,0,1,1,97,47|67|14,0,-7.0,11,0,52.0|o
OTI-197811120nwe,NWE,11 | 1978,0,1,1,97,47|67|14,0,7.0,11,0,49.0|o
PHI-197811120phi,NYJ,11 | 1978,0,1,1,123,50|77|9,1,-4.0,11,0,43.5|o
NYJ-197811120phi,PHI,11 | 1978,0,1,1,123,50|77|9,1,4.0,11,0,38.5|u
WAS-197811120was,NYG,11 | 1978,0,0,1,93,56|81|7,0,-7.5,11,0,51.5|p
NYG-197811120was,WAS,11 | 1978,0,0,1,93,56|81|7,0,7.5,11,0,43.0|o
DET-197811120det,TAM,11 | 1978,1,1,0,80,Dome,1,-3.0,11,0,49.5|u
TAM-197811120det,DET,11 | 1978,1,1,0,80,Dome,1,3.0,11,0,52.5|u
NOR-197811120nor,ATL,11 | 1978,1,1,0,54,Dome,0,-3.0,11,0,56.5|u
ATL-197811120nor,NOR,11 | 1978,1,1,0,54,Dome,0,3.0,11,0,54.0|o
GNB-197811120gnb,DAL,11 | 1978,1,0,1,68,31|73|14,1,7.0,11,0,39.5|o
DAL-197811120gnb,GNB,11 | 1978,1,0,1,68,31|73|14,1,-7.0,11,0,51.0|u
MIN-197811120min,CHI,11 | 1978,1,0,1,66,32|71|14,0,-8.0,11,0,28.0|o
CHI-197811120min,MIN,11 | 1978,1,0,1,66,32|71|14,0,8.0,11,0,44.5|o
SDG-197811120sdg,KAN,11 | 1978,1,0,1,96,58|65|14,0,-9.5,11,0,36.0|o
KAN-197811120sdg,SDG,11 | 1978,1,0,1,96,58|65|14,0,9.5,11,0,50.5|o
SEA-197811120sea,CLT,11 | 1978,1,1,0,99,Dome,0,-3.5,11,0,56.5|u
CLT-197811120sea,SEA,11 | 1978,1,1,0,99,Dome,0,3.5,11,0,45.5|o
SFO-197811120sfo,CRD,11 | 1978,1,1,1,14,49|57|13,1,5.0,11,0,56.0|u
CRD-197811120sfo,SFO,11 | 1978,1,1,1,14,49|57|13,1,-5.0,11,0,55.5|u
RAM-197811120ram,PIT,11 | 1978,2,0,1,53,49|76|10,0,-3.0,11,0,37.0|u
PIT-197811120ram,RAM,11 | 1978,2,0,1,53,49|76|10,0,3.0,11,0,49.5|u
CIN-197811130cin,RAI,11 | 1978,2,1,1,92,56|86|12,1,6.0,11,0,31.0|o
RAI-197811130cin,CIN,11 | 1978,2,1,1,92,56|86|12,1,-6.0,11,0,46.5|u
MIN-197811190min,SDG,12 | 1978,0,0,1,66,16|66|14,0,-3.5,11,0,43.0|u
SDG-197811190min,MIN,12 | 1978,0,0,1,66,16|66|14,0,3.5,11,0,56.5|o
NYG-197811190nyg,PHI,12 | 1978,0,1,1,33,49|56|14,0,2.0,11,0,39.0|o
PHI-197811190nyg,NYG,12 | 1978,0,1,1,33,49|56|14,0,-2.0,11,0,36.0|u
NYJ-197811190nyj,NWE,12 | 1978,0,0,1,100,49|56|14,0,6.0,11,0,27.5|o
NWE-197811190nyj,NYJ,12 | 1978,0,0,1,100,49|56|14,0,-6.0,11,0,36.5|o
TAM-197811190tam,BUF,12 | 1978,0,0,1,113,72|73|6,1,-3.5,11,0,42|u
BUF-197811190tam,TAM,12 | 1978,0,0,1,113,72|73|6,1,3.5,11,0,37.5|u
WAS-197811190was,CRD,12 | 1978,0,0,1,93,50|56|11,0,-4.5,11,0,53.5|o
CRD-197811190was,WAS,12 | 1978,0,0,1,93,50|56|11,0,4.5,11,0,48.0|p
CHI-197811190chi,ATL,12 | 1978,1,1,1,102,36|72|10,0,3.0,11,0,44.0|o
ATL-197811190chi,CHI,12 | 1978,1,1,1,102,36|72|10,0,-3.0,11,0,53.5|u
CLT-197811190clt,CLE,12 | 1978,1,0,1,60,46|65|9,0,-6.0,11,0,42|p
CLE-197811190clt,CLT,12 | 1978,1,0,1,60,46|65|9,0,6.0,11,0,39.0|u
DAL-197811190dal,NOR,12 | 1978,1,1,1,114,53|79|6,1,-13.0,11,0,47.0|o
NOR-197811190dal,DAL,12 | 1978,1,1,1,114,53|79|6,1,13.0,11,0,49.0|u
KAN-197811190kan,SEA,12 | 1978,1,1,1,7,32|73|14,0,-2.0,11,0,45.0|o
SEA-197811190kan,KAN,12 | 1978,1,1,1,7,32|73|14,0,2.0,11,0,53.0|u
DEN-197811190den,GNB,12 | 1978,1,0,1,67,30|58|9,1,-9.0,11,0,54.0|u
GNB-197811190den,DEN,12 | 1978,1,0,1,67,30|58|9,1,9.0,11,0,30.5|u
PIT-197811190pit,CIN,12 | 1978,1,1,1,116,41|77|9,0,-11.0,11,0,32.0|o
CIN-197811190pit,PIT,12 | 1978,1,1,1,116,41|77|9,0,11.0,11,0,42|o
RAI-197811190rai,DET,12 | 1978,1,0,1,76,53|80|13,1,-7.0,11,0,47.0|o
DET-197811190rai,RAI,12 | 1978,1,0,1,76,53|80|13,1,7.0,11,0,56.5|u
SFO-197811190sfo,RAM,12 | 1978,1,1,1,14,52|81|14,0,10.0,11,0,33.0|o
RAM-197811190sfo,SFO,12 | 1978,1,1,1,14,52|81|14,0,-10.0,11,0,47.0|o
OTI-197811200oti,MIA,12 | 1978,2,1,0,40,Dome,1,-2.0,11,0,55.0|u
MIA-197811200oti,OTI,12 | 1978,2,1,0,40,Dome,1,2.0,11,0,36.0|u
DET-197811230det,DEN,13 | 1978,0,1,0,80,Dome,0,3.5,11,0,51.0|o
DEN-197811230det,DET,13 | 1978,0,1,0,80,Dome,0,-3.5,11,0,41.0|o
DAL-197811230dal,WAS,13 | 1978,1,1,1,114,61|88|7,1,-11.5,11,0,30.0|u
WAS-197811230dal,DAL,13 | 1978,1,1,1,114,61|88|7,1,11.5,11,0,47.5|o
ATL-197811260atl,NOR,13 | 1978,0,0,1,8,51|50|8,0,-3.5,11,0,30.0|u
NOR-197811260atl,ATL,13 | 1978,0,0,1,8,51|50|8,0,3.5,11,0,39.5|o
BUF-197811260buf,NYG,13 | 1978,0,1,1,90,23|71|10,1,-3.0,11,0,51.0|o
NYG-197811260buf,BUF,13 | 1978,0,1,1,90,23|71|10,1,3.0,11,0,51.0|u
CLE-197811260cle,RAM,13 | 1978,0,0,1,19,36|69|12,0,4.5,11,0,44.0|u
RAM-197811260cle,CLE,13 | 1978,0,0,1,19,36|69|12,0,-4.5,11,0,41.0|u
MIA-197811260mia,NYJ,13 | 1978,0,0,1,77,69|70|9,0,-7.5,11,0,55.0|o
NYJ-197811260mia,MIA,13 | 1978,0,0,1,77,69|70|9,0,7.5,11,0,44.5|o
CHI-197811260chi,TAM,13 | 1978,1,1,1,102,35|75|13,1,-3.5,11,0,38.0|o
TAM-197811260chi,CHI,13 | 1978,1,1,1,102,35|75|13,1,3.5,11,0,48.5|u
CRD-197811260crd,PHI,13 | 1978,1,1,1,17,43|0|15,0,-3.5,11,0,40.0|o
PHI-197811260crd,CRD,13 | 1978,1,1,1,17,43|0|15,0,3.5,11,0,43.0|u
GNB-197811260gnb,MIN,13 | 1978,1,0,1,49,27|89|11,0,3.5,11,0,37.0|o
MIN-197811260gnb,GNB,13 | 1978,1,0,1,49,27|89|11,0,-3.5,11,0,40.0|u
KAN-197811260kan,SDG,13 | 1978,1,1,1,7,40|94|19,0,4.5,11,0,38.0|o
SDG-197811260kan,KAN,13 | 1978,1,1,1,7,40|94|19,0,-4.5,11,0,48.5|p
OTI-197811260oti,CIN,13 | 1978,1,1,0,40,Dome,0,-7.5,11,0,56.0|u
CIN-197811260oti,OTI,13 | 1978,1,1,0,40,Dome,0,7.5,11,0,34.5|o
CLT-197811260clt,NWE,13 | 1978,1,0,1,60,40|50|11,1,7.0,11,0,48.0|o
NWE-197811260clt,CLT,13 | 1978,1,0,1,60,40|50|11,1,-7.0,11,0,56.5|o
RAI-197811260rai,SEA,13 | 1978,1,0,1,76,49|84|5,0,-8.0,11,0,28.0|o
SEA-197811260rai,RAI,13 | 1978,1,0,1,76,49|84|5,0,8.0,11,0,30.0|o
SFO-197811270sfo,PIT,13 | 1978,2,1,1,14,49|82|8,1,7.5,11,0,43.0|o
PIT-197811270sfo,SFO,13 | 1978,2,1,1,14,49|82|8,1,-7.5,11,0,40.5|u
CIN-197812030cin,ATL,14 | 1978,0,1,1,92,49|91|15,1,-1.5,12,0,34.0|u
ATL-197812030cin,CIN,14 | 1978,0,1,1,92,49|91|15,1,1.5,12,0,35.5|o
NYG-197812030nyg,RAM,14 | 1978,0,1,1,33,37|57|14,0,7.5,12,0,55.0|o
RAM-197812030nyg,NYG,14 | 1978,0,1,1,33,37|57|14,0,-7.5,12,0,42.5|u
NYJ-197812030nyj,CLT,14 | 1978,0,0,1,100,37|57|14,1,-7.0,12,0,31.5|o
CLT-197812030nyj,NYJ,14 | 1978,0,0,1,100,37|57|14,1,7.0,12,0,36.0|o
TAM-197812030tam,GNB,14 | 1978,0,0,1,113,76|81|8,0,-1.5,12,0,39.0|o
GNB-197812030tam,TAM,14 | 1978,0,0,1,113,76|81|8,0,1.5,12,0,32.0|o
WAS-197812030was,MIA,14 | 1978,0,0,1,93,48|72|9,1,3.0,12,0,41.0|o
MIA-197812030was,WAS,14 | 1978,0,0,1,93,48|72|9,1,-3.0,12,0,49.5|u
CRD-197812030crd,DET,14 | 1978,1,1,1,17,45|97|16,1,-1.0,12,0,40.0|o
DET-197812030crd,CRD,14 | 1978,1,1,1,17,45|97|16,1,1.0,12,0,34.0|u
KAN-197812030kan,BUF,14 | 1978,1,1,1,7,24|84|13,0,-6.0,12,0,51.0|o
BUF-197812030kan,KAN,14 | 1978,1,1,1,7,24|84|13,0,6.0,12,0,33.5|u
MIN-197812030min,PHI,14 | 1978,1,0,1,66,16|70|15,0,-3.0,12,0,48.5|u
PHI-197812030min,MIN,14 | 1978,1,0,1,66,16|70|15,0,3.0,12,0,52.5|u
NOR-197812030nor,SFO,14 | 1978,1,1,0,54,Dome,1,-7.0,12,0,42|u
SFO-197812030nor,NOR,14 | 1978,1,1,0,54,Dome,1,7.0,12,0,52.0|p
DAL-197812030dal,NWE,14 | 1978,1,1,1,114,48|70|16,1,-6.5,12,0,32.0|p
NWE-197812030dal,DAL,14 | 1978,1,1,1,114,48|70|16,1,6.5,12,0,37.5|o
OTI-197812030oti,PIT,14 | 1978,1,1,0,40,Dome,0,-2.5,12,0,54.0|o
PIT-197812030oti,OTI,14 | 1978,1,1,0,40,Dome,0,2.5,12,0,45.5|u
SEA-197812030sea,CLE,14 | 1978,1,1,0,99,Dome,1,-3.0,12,0,37.0|u
CLE-197812030sea,SEA,14 | 1978,1,1,0,99,Dome,1,3.0,12,0,28.5|o
RAI-197812030rai,DEN,14 | 1978,2,0,1,76,48|70|6,0,-4.0,12,0,35.0|o
DEN-197812030rai,RAI,14 | 1978,2,0,1,76,48|70|6,0,4.0,12,0,37.0|u
SDG-197812040sdg,CHI,14 | 1978,2,0,1,96,56|51|7,1,-6.0,12,0,43.0|o
CHI-197812040sdg,SDG,14 | 1978,2,0,1,96,56|51|7,1,6.0,12,0,48.0|o
PIT-197812090pit,CLT,15 | 1978,0,1,1,116,31|0|14,1,-10.5,12,0,30.5|u
CLT-197812090pit,PIT,15 | 1978,0,1,1,116,31|0|14,1,10.5,12,0,36.5|u
DET-197812090det,MIN,15 | 1978,1,1,0,80,Dome,0,2.5,12,0,33.0|u
MIN-197812090det,DET,15 | 1978,1,1,0,80,Dome,0,-2.5,12,0,40.0|u
ATL-197812100atl,WAS,15 | 1978,0,0,1,8,29|61|14,0,-3.5,12,0,47.5|o
WAS-197812100atl,ATL,15 | 1978,0,0,1,8,29|61|14,0,3.5,12,0,35.0|u
CLE-197812100cle,NYJ,15 | 1978,0,0,1,19,17|72|19,0,0.0,12,0,54.0|u
NYJ-197812100cle,CLE,15 | 1978,0,0,1,19,17|72|19,0,0.0,12,0,30.5|o
NWE-197812100nwe,BUF,15 | 1978,0,1,1,97,29|77|19,0,-11.5,12,0,30.0|o
BUF-197812100nwe,NWE,15 | 1978,0,1,1,97,29|77|19,0,11.5,12,0,35.0|u
NYG-197812100nyg,CRD,15 | 1978,0,1,1,33,30|61|20,0,2.5,12,0,46.0|u
CRD-197812100nyg,NYG,15 | 1978,0,1,1,33,30|61|20,0,-2.5,12,0,51.0|p
PHI-197812100phi,DAL,15 | 1978,0,1,1,123,31|51|18,1,4.5,12,0,53.5|u
DAL-197812100phi,PHI,15 | 1978,0,1,1,123,31|51|18,1,-4.5,12,0,27.5|u
CHI-197812100chi,GNB,15 | 1978,1,1,1,102,1|67|11,0,1.5,12,0,42|o
GNB-197812100chi,CHI,15 | 1978,1,1,1,102,1|67|11,0,-1.5,12,0,37.5|u
NOR-197812100nor,OTI,15 | 1978,1,1,0,54,Dome,1,3.0,12,0,41.5|u
OTI-197812100nor,NOR,15 | 1978,1,1,0,54,Dome,1,-3.0,12,0,40.5|u
DEN-197812100den,KAN,15 | 1978,1,0,1,67,24|61|6,1,-8.0,12,0,28.5|o
KAN-197812100den,DEN,15 | 1978,1,0,1,67,24|61|6,1,8.0,12,0,42.5|u
MIA-197812100mia,RAI,15 | 1978,1,0,1,77,72|82|11,1,-6.0,12,0,51.5|u
RAI-197812100mia,MIA,15 | 1978,1,0,1,77,72|82|11,1,6.0,12,0,38.0|u
SDG-197812100sdg,SEA,15 | 1978,1,0,1,96,52|51|8,1,-3.0,12,0,40.5|u
SEA-197812100sdg,SDG,15 | 1978,1,0,1,96,52|51|8,1,3.0,12,0,48.0|u
SFO-197812100sfo,TAM,15 | 1978,1,1,1,14,44|56|4,0,-3.5,12,0,33.0|u
TAM-197812100sfo,SFO,15 | 1978,1,1,1,14,44|56|4,0,3.5,12,0,28.0|p
RAM-197812110ram,CIN,15 | 1978,2,0,1,53,61|32|7,0,-6.5,12,0,35.5|u
CIN-197812110ram,RAM,15 | 1978,2,0,1,53,61|32|7,0,6.5,12,0,32.0|u
WAS-197812160was,CHI,16 | 1978,0,0,1,93,46|39|11,0,-6.0,12,0,54.5|p
CHI-197812160was,WAS,16 | 1978,0,0,1,93,46|39|11,0,6.0,12,0,51.5|o
DEN-197812160den,PIT,16 | 1978,1,0,1,67,26|56|12,0,-1.5,12,0,36.0|o
PIT-197812160den,DEN,16 | 1978,1,0,1,67,26|56|12,0,1.5,12,0,30.5|o
CIN-197812170cin,CLE,16 | 1978,0,1,1,92,34|67|16,1,-3.5,12,0,39.0|o
CLE-197812170cin,CIN,16 | 1978,0,1,1,92,34|67|16,1,3.5,12,0,42|p
DET-197812170det,SFO,16 | 1978,0,1,0,80,Dome,1,-10.0,12,0,51.0|o
SFO-197812170det,DET,16 | 1978,0,1,0,80,Dome,1,10.0,12,0,37.0|u
NYJ-197812170nyj,DAL,16 | 1978,0,0,1,100,43|62|23,1,6.0,12,0,44.0|o
DAL-197812170nyj,NYJ,16 | 1978,0,0,1,100,43|62|23,1,-6.0,12,0,53.0|u
PHI-197812170phi,NYG,16 | 1978,0,1,1,123,43|53|22,1,-6.5,12,0,32.0|o
NYG-197812170phi,PHI,16 | 1978,0,1,1,123,43|53|22,1,6.5,12,0,35.5|u
TAM-197812170tam,NOR,16 | 1978,0,0,1,113,65|79|7,1,3.5,12,0,34.5|p
NOR-197812170tam,TAM,16 | 1978,0,0,1,113,65|79|7,1,-3.5,12,0,30.5|u
CLT-197812170clt,BUF,16 | 1978,1,0,1,60,45|46|22,0,-3.0,12,0,45.0|o
BUF-197812170clt,CLT,16 | 1978,1,0,1,60,45|46|22,0,3.0,12,0,46.5|o
CRD-197812170crd,ATL,16 | 1978,1,1,1,17,34|62|11,1,-1.0,12,0,43.0|o
ATL-197812170crd,CRD,16 | 1978,1,1,1,17,34|62|11,1,1.0,12,0,47.5|u
OTI-197812170oti,SDG,16 | 1978,1,1,0,40,Dome,0,-3.5,12,0,50.5|o
SDG-197812170oti,OTI,16 | 1978,1,1,0,40,Dome,0,3.5,12,0,37.0|u
RAI-197812170rai,MIN,16 | 1978,1,0,1,76,51|75|11,1,-3.0,12,0,54.5|o
MIN-197812170rai,RAI,16 | 1978,1,0,1,76,51|75|11,1,3.0,12,0,42|u
RAM-197812170ram,GNB,16 | 1978,1,0,1,53,55|84|10,1,-8.0,12,0,36.0|u
GNB-197812170ram,RAM,16 | 1978,1,0,1,53,55|84|10,1,8.0,12,0,41.5|o
SEA-197812170sea,KAN,16 | 1978,1,1,0,99,Dome,0,-6.5,12,0,32.5|u
KAN-197812170sea,SEA,16 | 1978,1,1,0,99,Dome,0,6.5,12,0,36.0|u
MIA-197812180mia,NWE,16 | 1978,2,0,1,77,68|60|16,1,-3.5,12,0,53.5|o
NWE-197812180mia,MIA,16 | 1978,2,0,1,77,68|60|16,1,3.5,12,0,49.0|o
ATL-197812240atl,PHI,17 | 1978,0,0,1,8,43|77|11,0,-2.5,12,0,49.5|u
PHI-197812240atl,ATL,17 | 1978,0,0,1,8,43|77|11,0,2.5,12,0,50.5|u
MIA-197812240mia,OTI,17 | 1978,1,0,1,77,77|78|12,0,-6.5,12,0,55.0|u
OTI-197812240mia,MIA,17 | 1978,1,0,1,77,77|78|12,0,6.5,12,0,34.0|u
PIT-197812300pit,DEN,18 | 1978,0,1,1,116,30|75|7,1,-7.0,12,0,53.0|o
DEN-197812300pit,PIT,18 | 1978,0,1,1,116,30|75|7,1,7.0,12,0,49.0|o
DAL-197812300dal,ATL,18 | 1978,1,1,1,114,38|97|15,0,-15.0,12,0,51.0|o
ATL-197812300dal,DAL,18 | 1978,1,1,1,114,38|97|15,0,15.0,12,0,46.0|u
NWE-197812310nwe,OTI,18 | 1978,0,1,1,97,36|70|8,0,-6.0,12,0,47.5|o
OTI-197812310nwe,NWE,18 | 1978,0,1,1,97,36|70|8,0,6.0,12,0,46.0|o
RAM-197812310ram,MIN,18 | 1978,1,0,1,53,53|52|6,1,-7.5,12,0,46.5|o
MIN-197812310ram,RAM,18 | 1978,1,0,1,53,53|52|6,1,7.5,12,0,56.5|u
PIT-197901070pit,OTI,19 | 1978,0,1,1,116,25|85|8,1,-7.0,1,0,55.5|u
OTI-197901070pit,PIT,19 | 1978,0,1,1,116,25|85|8,1,7.0,1,0,42|o
RAM-197901070ram,DAL,19 | 1978,1,0,1,53,56|77|8,1,3.5,1,0,31.5|o
DAL-197901070ram,RAM,19 | 1978,1,0,1,53,56|77|8,1,-3.5,1,0,44.5|u
DAL-197901210dal,PIT,20 | 1978,1,0,1,77,71|84|18,1,3.5,1,1,37.0|o
PIT-197901210dal,DAL,20 | 1978,1,0,1,77,71|84|18,1,-3.5,1,1,37.0|o
TAM-197909010tam,DET,1 | 1979,2,0,1,113,79|87|9,1,-3.0,9,1,30.0|o
DET-197909010tam,TAM,1 | 1979,2,0,1,113,79|87|9,1,3.0,9,1,30.0|o
BUF-197909020buf,MIA,1 | 1979,0,1,1,90,74|74|15,0,5.0,9,1,39.0|u
MIA-197909020buf,BUF,1 | 1979,0,1,1,90,74|74|15,0,-5.0,9,1,39.0|u
MIN-197909020min,SFO,1 | 1979,0,0,1,66,70|67|11,0,-7.0,9,1,32.0|o
SFO-197909020min,MIN,1 | 1979,0,0,1,66,70|67|11,0,7.0,9,1,32.0|o
PHI-197909020phi,NYG,1 | 1979,0,1,1,123,76|84|9,0,-7.0,9,1,31.5|o
NYG-197909020phi,PHI,1 | 1979,0,1,1,123,76|84|9,0,7.0,9,1,31.5|o
WAS-197909020was,OTI,1 | 1979,0,0,1,93,80|85|11,0,4.0,9,1,33.0|o
OTI-197909020was,WAS,1 | 1979,0,0,1,93,80|85|11,0,-4.0,9,1,33.0|o
CHI-197909020chi,GNB,1 | 1979,1,1,1,102,78|68|11,0,-3.0,9,1,31.0|u
GNB-197909020chi,CHI,1 | 1979,1,1,1,102,78|68|11,0,3.0,9,1,31.0|u
CRD-197909020crd,DAL,1 | 1979,1,1,1,17,76|73|7,0,4.0,9,1,37.0|o
DAL-197909020crd,CRD,1 | 1979,1,1,1,17,76|73|7,0,-4.0,9,1,37.0|o
NOR-197909020nor,ATL,1 | 1979,1,1,0,54,Dome,0,-5.0,9,1,32.0|o
ATL-197909020nor,NOR,1 | 1979,1,1,0,54,Dome,0,5.0,9,1,32.0|o
DEN-197909020den,CIN,1 | 1979,1,0,1,67,69|38|6,1,-3.0,9,1,31.5|u
CIN-197909020den,DEN,1 | 1979,1,0,1,67,69|38|6,1,3.0,9,1,31.5|u
KAN-197909020kan,CLT,1 | 1979,1,1,1,7,76|71|8,1,-1.0,9,1,37.0|u
CLT-197909020kan,KAN,1 | 1979,1,1,1,7,76|71|8,1,1.0,9,1,37.0|u
NYJ-197909020nyj,CLE,1 | 1979,1,0,1,100,73|76|10,0,-2.0,9,1,41.0|o
CLE-197909020nyj,NYJ,1 | 1979,1,0,1,100,73|76|10,0,2.0,9,1,41.0|o
RAM-197909020ram,RAI,1 | 1979,1,0,1,53,70|77|10,0,-4.0,9,1,36.5|o
RAI-197909020ram,RAM,1 | 1979,1,0,1,53,70|77|10,0,4.0,9,1,36.5|o
SEA-197909020sea,SDG,1 | 1979,1,1,0,99,Dome,0,-2.0,9,1,42.5|o
SDG-197909020sea,SEA,1 | 1979,1,1,0,99,Dome,0,2.0,9,1,42.5|o
NWE-197909030nwe,PIT,1 | 1979,2,1,1,97,78|80|13,1,2.0,9,1,37.0|u
PIT-197909030nwe,NWE,1 | 1979,2,1,1,97,78|80|13,1,-2.0,9,1,37.0|u
DEN-197909060den,RAM,2 | 1979,2,0,1,67,67|50|8,0,-2.0,9,1,31.5|u
RAM-197909060den,DEN,2 | 1979,2,0,1,67,67|50|8,0,2.0,9,1,31.5|u
BUF-197909090buf,CIN,2 | 1979,0,1,1,90,54|63|7,0,3.0,9,1,34.0|o
CIN-197909090buf,BUF,2 | 1979,0,1,1,90,54|63|7,0,-3.0,9,1,34.0|o
CHI-197909090chi,MIN,2 | 1979,0,1,1,102,60|64|11,1,-6.0,9,1,31.5|o
MIN-197909090chi,CHI,2 | 1979,0,1,1,102,60|64|11,1,6.0,9,1,31.5|o
GNB-197909090gnb,NOR,2 | 1979,0,0,1,68,60|71|13,1,-3.0,9,1,35.0|o
NOR-197909090gnb,GNB,2 | 1979,0,0,1,68,60|71|13,1,3.0,9,1,35.0|o
NYG-197909090nyg,CRD,2 | 1979,0,1,1,33,63|54|13,1,3.0,9,1,36.0|o
CRD-197909090nyg,NYG,2 | 1979,0,1,1,33,63|54|13,1,-3.0,9,1,36.0|o
PIT-197909090pit,OTI,2 | 1979,0,1,1,116,55|69|7,1,-6.0,9,1,37.0|o
OTI-197909090pit,PIT,2 | 1979,0,1,1,116,55|69|7,1,6.0,9,1,37.0|o
CLT-197909090clt,TAM,2 | 1979,1,0,1,60,64|65|8,0,0.0,9,1,33.0|o
TAM-197909090clt,CLT,2 | 1979,1,0,1,60,64|65|8,0,0.0,9,1,33.0|o
DET-197909090det,WAS,2 | 1979,1,1,0,80,Dome,0,0.0,9,1,35.5|o
WAS-197909090det,DET,2 | 1979,1,1,0,80,Dome,0,0.0,9,1,35.5|o
KAN-197909090kan,CLE,2 | 1979,1,1,1,7,71|60|14,0,0.0,9,1,36.0|o
CLE-197909090kan,KAN,2 | 1979,1,1,1,7,71|60|14,0,0.0,9,1,36.0|o
MIA-197909090mia,SEA,2 | 1979,1,0,1,77,81|81|13,1,-7.0,9,1,40.5|u
SEA-197909090mia,MIA,2 | 1979,1,0,1,77,81|81|13,1,7.0,9,1,40.5|u
NWE-197909090nwe,NYJ,2 | 1979,1,1,1,97,59|68|12,1,-8.0,9,1,42.0|o
NYJ-197909090nwe,NWE,2 | 1979,1,1,1,97,59|68|12,1,8.0,9,1,42.0|o
SDG-197909090sdg,RAI,2 | 1979,1,0,1,96,73|82|9,1,-3.0,9,1,42.0|u
RAI-197909090sdg,SDG,2 | 1979,1,0,1,96,73|82|9,1,3.0,9,1,42.0|u
SFO-197909090sfo,DAL,2 | 1979,1,0,1,14,65|65|15,0,13.0,9,1,39.0|u
DAL-197909090sfo,SFO,2 | 1979,1,0,1,14,65|65|15,0,-13.0,9,1,39.0|u
PHI-197909100phi,ATL,2 | 1979,2,1,1,123,65|72|7,0,-4.0,9,1,35.5|u
ATL-197909100phi,PHI,2 | 1979,2,1,1,123,65|72|7,0,4.0,9,1,35.5|u
ATL-197909160atl,DEN,3 | 1979,0,0,1,8,71|76|15,0,3.0,9,1,32.0|o
DEN-197909160atl,ATL,3 | 1979,0,0,1,8,71|76|15,0,-3.0,9,1,32.0|o
CIN-197909160cin,NWE,3 | 1979,0,1,1,92,58|59|7,0,6.0,9,1,41.0|u
NWE-197909160cin,CIN,3 | 1979,0,1,1,92,58|59|7,0,-6.0,9,1,41.0|u
CLE-197909160cle,CLT,3 | 1979,0,0,1,19,59|71|9,0,-7.0,9,1,42.0|u
CLT-197909160cle,CLE,3 | 1979,0,0,1,19,59|71|9,0,7.0,9,1,42.0|u
NOR-197909160nor,PHI,3 | 1979,0,1,0,54,Dome,0,-3.0,9,1,42.0|u
PHI-197909160nor,NOR,3 | 1979,0,1,0,54,Dome,0,3.0,9,1,42.0|u
NYJ-197909160nyj,DET,3 | 1979,0,0,1,100,65|55|10,1,-6.0,9,1,42.0|u
DET-197909160nyj,NYJ,3 | 1979,0,0,1,100,65|55|10,1,6.0,9,1,42.0|u
GNB-197909160gnb,TAM,3 | 1979,1,0,1,49,60|71|9,0,-2.0,9,1,36.0|u
TAM-197909160gnb,GNB,3 | 1979,1,0,1,49,60|71|9,0,2.0,9,1,36.0|u
MIN-197909160min,MIA,3 | 1979,1,0,1,66,65|58|11,1,7.0,9,1,37.0|o
MIA-197909160min,MIN,3 | 1979,1,0,1,66,65|58|11,1,-7.0,9,1,37.0|o
OTI-197909160oti,KAN,3 | 1979,1,1,0,40,Dome,1,-5.0,9,1,37.0|u
KAN-197909160oti,OTI,3 | 1979,1,1,0,40,Dome,1,5.0,9,1,37.0|u
CRD-197909160crd,PIT,3 | 1979,1,1,1,17,63|56|5,0,6.0,9,1,40.0|o
PIT-197909160crd,CRD,3 | 1979,1,1,1,17,63|56|5,0,-6.0,9,1,40.0|o
DAL-197909160dal,CHI,3 | 1979,1,1,1,114,68|41|8,0,-9.0,9,1,37.0|o
CHI-197909160dal,DAL,3 | 1979,1,1,1,114,68|41|8,0,9.0,9,1,37.0|o
RAM-197909160ram,SFO,3 | 1979,1,0,1,53,83|33|9,0,-13.0,9,1,39.0|o
SFO-197909160ram,RAM,3 | 1979,1,0,1,53,83|33|9,0,13.0,9,1,39.0|o
