p_id,completed_passes,attempted_passes,passing_yards,passing_touchdowns,interceptions_thrown,times_sacked,yards_lost_from_sacks,longest_pass,quarterback_rating,rush_attempts,rush_yards,rush_touchdowns,longest_rush,times_pass_target,receptions,receiving_yards,receiving_touchdowns,longest_reception,fumbles,fumbles_lost,interceptions,yards_returned_from_interception,interceptions_returned_for_touchdown,longest_interception_return,passes_defended,sacks,combined_tackles,solo_tackles,assists_on_tackles,tackles_for_loss,quarterback_hits,fumbles_recovered,yards_recovered_from_fumble,fumbles_recovered_for_touchdown,fumbles_forced,kickoff_returns,kickoff_return_yards,average_kickoff_return_yards,kickoff_return_touchdown,longest_kickoff_return,punt_returns,punt_return_yards,yards_per_punt_return,punt_return_touchdown,longest_punt_return,extra_points_made,extra_points_attempted,field_goals_made,field_goals_attempted,punts,total_punt_yards,yards_per_punt,longest_punt,abbr,game_key,isHome,wy,position
LeexRo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,14,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA,198111300mia,True,13 | 1981,OL
LeexLa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DET,198112060gnb,False,14 | 1981,OL
StudDa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,10,0,10,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN,198112060den,True,14 | 1981,OL
HuffKe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CLT,198112200clt,True,16 | 1981,OL
BrocSt20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,6,6.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NOR,198112200nor,True,16 | 1981,OL
FielJo00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYJ,198112270nyj,True,17 | 1981,OL
JoneKe21,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,BUF,198112270nyj,False,17 | 1981,OL
LaakEr20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA,198201020mia,True,18 | 1981,OL
WestJe21,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG,198201030sfo,False,18 | 1981,OL
MaceDo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG,198201100cin,False,19 | 1981,OL
WilkDo00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG,198201100cin,False,19 | 1981,OL
ChomJo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO,198201240cin,False,20 | 1981,OL
LeexRo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA,198209120nyj,False,1 | 1982,OL
SlatMa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,16,16.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PHI,198209190cle,False,2 | 1982,OL
LeexRo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA,198211210buf,False,11 | 1982,OL
LeexLa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,14,14.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DET,198211210chi,False,11 | 1982,OL
StudLe20,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,KAN,198211210nor,False,11 | 1982,OL
DonnRi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,8,8.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT,198211280sea,False,12 | 1982,OL
SlatMa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,14,14.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PHI,198212110nyg,False,14 | 1982,OL
UeckKe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,12,12.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN,198212190den,True,15 | 1982,OL
YarnGe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,14,14.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,TAM,198212190tam,True,15 | 1982,OL
SculJo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,ATL,198212260atl,True,16 | 1982,OL
PinnRa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT,198301020pit,True,17 | 1982,OL
GissAn20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG,198301020sdg,True,17 | 1982,OL
BrocPe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE,198301080mia,False,18 | 1982,OL
BaabMi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CLE,198301080rai,False,18 | 1982,OL
AlexDa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYJ,198301150rai,False,19 | 1982,OL
LeexRo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,6,1,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA,198301160mia,True,19 | 1982,OL
LeexRo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,6,0,6,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA,198301230mia,True,20 | 1982,OL
GiesJo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA,198301230mia,True,20 | 1982,OL
ToewJe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIA,198301230mia,True,20 | 1982,OL
FritJi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,15,15.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PHI,198309030sfo,False,1 | 1983,OL
DrecDa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,GNB,198309040oti,False,1 | 1983,OL
HuffDa21,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,15,15.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIN,198309080min,True,2 | 1983,OL
HuffDa21,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,15,15.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIN,198310020min,True,5 | 1983,OL
McElRe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,7,7.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYJ,198310090cle,False,6 | 1983,OL
DonnRi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT,198310100cin,False,6 | 1983,OL
BrocSt20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,15,15.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NOR,198310160nor,True,7 | 1983,OL
RaffTo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,8,0,8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DAL,198310160dal,True,7 | 1983,OL
ContBi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,3,3.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CLE,198310230cin,False,8 | 1983,OL
KitsSy20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,9,0,9,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,GNB,198310230gnb,True,8 | 1983,OL
JanaJo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CHI,198310300chi,True,9 | 1983,OL
DiekDo00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,14,1,14,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CLE,198310300cle,True,9 | 1983,OL
HuffDa21,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,12,12.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIN,198310300crd,False,9 | 1983,OL
FritJi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,2,2.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PHI,198311130chi,False,11 | 1983,OL
StudDa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN,198311130rai,False,11 | 1983,OL
SharLu00,0,0,0,0,0,0,0,0,0.0,1,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CRD,198311240dal,False,13 | 1983,OL
LeexLa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,11,11.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DET,198312110cin,False,15 | 1983,OL
KitsSy20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,GNB,198312180chi,False,16 | 1983,OL
StudDa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,8,8.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN,198312180kan,False,16 | 1983,OL
YarnGe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,1,0,0,0,0,0.0,0,TAM,198312180det,False,16 | 1983,OL
CrosRa00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO,198312310sfo,True,18 | 1983,OL
GrimRu00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,WAS,198401080was,True,19 | 1983,OL
HannCh20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,2,2,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,RAI,198401080rai,True,19 | 1983,OL
EssiRo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA,198401080rai,False,19 | 1983,OL
HannCh20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,RAI,198401220rai,True,20 | 1983,OL
KimbBr20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,WAS,198401220rai,False,20 | 1983,OL
LongTe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0,PIT,198409060nyj,False,2 | 1984,OL
GofoDe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG,198409090sea,False,2 | 1984,OL
ContBi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,10,10.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CLE,198409160cle,True,3 | 1984,OL
PratRo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,30,0,30,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA,198409230sea,True,4 | 1984,OL
StudDa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,-4,0,-4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN,198410070det,False,6 | 1984,OL
PozdPh20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DAL,198410140was,False,7 | 1984,OL
BoldRi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,19,0,19,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CLE,198410210cin,False,8 | 1984,OL
RousCu20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,7,7.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIN,198410210min,True,8 | 1984,OL
McInGu00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO,198410210oti,False,8 | 1984,OL
MoorBl20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,GNB,198410280gnb,True,9 | 1984,OL
RousCu20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,15,15.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,MIN,198411110gnb,False,11 | 1984,OL
BankTe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,5,5.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYJ,198411110nyj,True,11 | 1984,OL
GissAn20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SDG,198411110sdg,True,11 | 1984,OL
TuinMa00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DAL,198411220dal,True,13 | 1984,OL
MunoAn00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CIN,198412020cle,False,14 | 1984,OL
BelcKe20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG,198412090crd,False,15 | 1984,OL
MarvMi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,RAI,198412220sea,False,17 | 1984,OL
BensBr00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG,198412230ram,False,17 | 1984,OL
NelsKa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG,198412290sfo,False,18 | 1984,OL
McInGu00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SFO,198501200mia,False,20 | 1984,OL
BaabMi20,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CLE,198509080cle,True,1 | 1985,OL
SmitLa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,26,26.0,0,26,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CRD,198509290crd,True,4 | 1985,OL
SlatTo20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,18,18.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,RAM,198510130tam,False,6 | 1985,OL
MunoAn00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CIN,198511030buf,False,9 | 1985,OL
MoorBl20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,GNB,198511170gnb,True,11 | 1985,OL
SmitLa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,18,9.0,0,19,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CRD,198511240crd,True,12 | 1985,OL
BladBr20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CIN,198512080cin,True,14 | 1985,OL
SmitLa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,24,12.0,0,23,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CRD,198512150ram,False,15 | 1985,OL
CoopMa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN,198512200sea,False,16 | 1985,OL
SweeJi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYJ,198512280nyj,True,17 | 1985,OL
ArdxBi20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NYG,198601050chi,False,18 | 1985,OL
CoveJi00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,CHI,198601120chi,True,19 | 1985,OL
StudDa20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,DEN,198609210phi,False,3 | 1986,OL
HollBr00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,NWE,198610050nwe,True,5 | 1986,OL
LoveDu00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,-6,-6.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,RAM,198610050ram,True,5 | 1986,OL
BailEd20,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,SEA,198610120rai,False,6 | 1986,OL
