key,opp_abbr,wy,elo,opp_elo,eloYearly,opp_eloYearly,eloSmooth-0.65,opp_eloSmooth-0.65,eloYearlySmooth-0.65,opp_eloYearlySmooth-0.65
ATL-198009140nwe,NWE,2 | 1980,1514.0585852049849,1485.9414147950151,1514.0585852049849,1485.9414147950151,1514.0585852049849,1485.3855536885137,1514.0585852049849,1485.3855536885137
CHI-198009140chi,NOR,2 | 1980,1515.8079983264531,1484.1920016735469,1515.8079983264531,1484.1920016735469,1511.6684028026395,1484.3532401985983,1511.6684028026395,1484.3532401985983
NOR-198009140chi,CHI,2 | 1980,1484.1920016735469,1515.8079983264531,1484.1920016735469,1515.8079983264531,1484.3532401985983,1511.6684028026395,1484.3532401985983,1511.6684028026395
CLT-198009140clt,PIT,2 | 1980,1494.4093830498273,1505.5906169501727,1494.4093830498273,1505.5906169501727,1494.318935872069,1509.5644733836282,1494.318935872069,1509.5644733836282
PIT-198009140clt,CLT,2 | 1980,1505.5906169501727,1494.4093830498273,1505.5906169501727,1494.4093830498273,1509.5644733836282,1494.318935872069,1509.5644733836282,1494.318935872069
GNB-198009140gnb,DET,2 | 1980,1482.4898146373082,1517.5101853626918,1482.4898146373082,1517.5101853626918,1493.394717582753,1513.6468757286025,1493.394717582753,1513.6468757286025
DET-198009140gnb,GNB,2 | 1980,1517.5101853626918,1482.4898146373082,1517.5101853626918,1482.4898146373082,1513.6468757286025,1493.394717582753,1513.6468757286025,1493.394717582753
KAN-198009140kan,SEA,2 | 1980,1495.9580891559722,1504.0419108440278,1495.9580891559722,1504.0419108440278,1497.089557003066,1504.24860360026,1497.089557003066,1504.24860360026
SEA-198009140kan,KAN,2 | 1980,1504.0419108440278,1495.9580891559722,1504.0419108440278,1495.9580891559722,1504.24860360026,1497.089557003066,1504.24860360026,1497.089557003066
DEN-198009140den,DAL,2 | 1980,1516.947581456781,1483.052418543219,1516.947581456781,1483.052418543219,1506.4719599132704,1487.0157007321145,1506.4719599132704,1487.0157007321145
DAL-198009140den,DEN,2 | 1980,1483.052418543219,1516.947581456781,1483.052418543219,1516.947581456781,1487.0157007321145,1506.4719599132704,1487.0157007321145,1506.4719599132704
MIA-198009140mia,CIN,2 | 1980,1504.0419108440278,1495.9580891559722,1504.0419108440278,1495.9580891559722,1501.6085872288488,1501.4027819668725,1501.6085872288488,1501.4027819668725
CIN-198009140mia,MIA,2 | 1980,1495.9580891559722,1504.0419108440278,1495.9580891559722,1504.0419108440278,1501.4027819668725,1501.6085872288488,1501.4027819668725,1501.6085872288488
NYG-198009140nyg,WAS,2 | 1980,1495.168135575482,1504.831864424518,1495.168135575482,1504.831864424518,1491.7442319198817,1504.6875583469716,1491.7442319198817,1504.6875583469716
WAS-198009140nyg,NYG,2 | 1980,1504.831864424518,1495.168135575482,1504.831864424518,1495.168135575482,1504.6875583469716,1491.7442319198817,1504.6875583469716,1491.7442319198817
SDG-198009140sdg,RAI,2 | 1980,1507.732728179727,1492.267271820273,1507.732728179727,1492.267271820273,1504.6324615761202,1498.3212923674023,1504.6324615761202,1498.3212923674023
RAI-198009140sdg,SDG,2 | 1980,1492.267271820273,1507.732728179727,1492.267271820273,1507.732728179727,1498.3212923674023,1504.6324615761202,1498.3212923674023,1504.6324615761202
SFO-198009140sfo,CRD,2 | 1980,1505.5906169501727,1494.4093830498273,1505.5906169501727,1494.4093830498273,1505.1209122777034,1494.377739779519,1505.1209122777034,1494.377739779519
CRD-198009140sfo,SFO,2 | 1980,1494.4093830498273,1505.5906169501727,1494.4093830498273,1505.5906169501727,1494.377739779519,1505.1209122777034,1494.377739779519,1505.1209122777034
CLE-198009150cle,OTI,2 | 1980,1490.2661705297087,1509.7338294702913,1490.2661705297087,1509.7338294702913,1494.150653193684,1502.9547726399012,1494.150653193684,1502.9547726399012
OTI-198009150cle,CLE,2 | 1980,1509.7338294702913,1490.2661705297087,1509.7338294702913,1490.2661705297087,1502.9547726399012,1494.150653193684,1502.9547726399012,1494.150653193684
ATL-198009210atl,MIA,3 | 1980,1508.2603706356049,1509.8401254134078,1508.2603706356049,1509.8401254134078,1508.2603706356049,1503.2438208646736,1508.2603706356049,1503.2438208646736
MIA-198009210atl,ATL,3 | 1980,1509.8401254134078,1508.2603706356049,1509.8401254134078,1508.2603706356049,1503.2438208646736,1508.2603706356049,1503.2438208646736,1508.2603706356049
CHI-198009210chi,MIN,3 | 1980,1496.928435258513,1494.4021445292478,1496.928435258513,1494.4021445292478,1499.7584190018167,1497.4967311446458,1499.7584190018167,1497.4967311446458
MIN-198009210chi,CHI,3 | 1980,1494.4021445292478,1496.928435258513,1494.4021445292478,1496.928435258513,1497.4967311446458,1499.7584190018167,1497.4967311446458,1499.7584190018167
CIN-198009210cin,PIT,3 | 1980,1500.962444661608,1500.5862614445368,1500.962444661608,1500.5862614445368,1500.545167833058,1511.060053772622,1500.545167833058,1511.060053772622
PIT-198009210cin,CIN,3 | 1980,1500.5862614445368,1500.962444661608,1500.5862614445368,1500.962444661608,1511.060053772622,1500.545167833058,1511.060053772622,1500.545167833058
CLE-198009210cle,KAN,3 | 1980,1498.8558596945431,1487.3683999911375,1498.8558596945431,1487.3683999911375,1499.445095317533,1490.9935392135817,1499.445095317533,1490.9935392135817
KAN-198009210cle,CLE,3 | 1980,1487.3683999911375,1498.8558596945431,1487.3683999911375,1498.8558596945431,1490.9935392135817,1499.445095317533,1490.9935392135817,1499.445095317533
DET-198009210det,CRD,3 | 1980,1528.7419158225186,1483.1776525900004,1528.7419158225186,1483.1776525900004,1518.09696009688,1486.2107552208647,1518.09696009688,1486.2107552208647
CRD-198009210det,DET,3 | 1980,1483.1776525900004,1528.7419158225186,1483.1776525900004,1528.7419158225186,1486.2107552208647,1518.09696009688,1486.2107552208647,1518.09696009688
