key,opp_abbr,wy,ppg,opp_ppg,total_yards,opp_total_yards,pass_yards,opp_pass_yards,rush_yards,opp_rush_yards
BUF-199312190mia,MIA,16 | 1993,17.595238095238095,14.130952380952381,324.76190476190476,336.4047619047619,221.54761904761904,222.75,119.9047619047619,127.89285714285714
PIT-199312190pit,OTI,16 | 1993,20.88095238095238,17.166666666666668,319.3928571428571,265.6428571428571,204.5595238095238,214.52380952380952,134.64285714285714,69.47619047619048
OTI-199312190pit,PIT,16 | 1993,23.642857142857142,16.75,353.8928571428571,306.7738095238095,257.9642857142857,237.97619047619048,112.82142857142857,85.05952380952381
WAS-199312190was,ATL,16 | 1993,14.571428571428571,21.11904761904762,279.7738095238095,343.54761904761904,183.64285714285714,223.21428571428572,110.13095238095238,131.6547619047619
ATL-199312190was,WAS,16 | 1993,20.607142857142858,23.36904761904762,313.5238095238095,349.75,241.60714285714286,244.78571428571428,88.27380952380952,115.54761904761905
DET-199312190det,SFO,16 | 1993,17.86904761904762,15.285714285714286,289.2261904761905,277.6547619047619,177.14285714285714,197.91666666666669,128.58333333333331,97.82142857142857
SFO-199312190det,DET,16 | 1993,29.38095238095238,17.63095238095238,388.20238095238096,309.5595238095238,262.6904761904762,211.01190476190476,135.29761904761904,117.85714285714286
KAN-199312190kan,SDG,16 | 1993,19.702380952380953,16.083333333333332,300.1190476190476,291.0952380952381,206.4404761904762,216.85714285714286,108.78571428571428,90.94047619047619
SDG-199312190kan,KAN,16 | 1993,17.273809523809522,17.511904761904763,301.42857142857144,313.1547619047619,207.26190476190476,246.76190476190476,110.25,81.72619047619048
RAI-199312190rai,TAM,16 | 1993,19.166666666666664,19.261904761904763,321.48809523809524,275.3095238095238,242.02380952380952,177.23809523809524,96.52380952380952,116.4047619047619
TAM-199312190rai,RAI,16 | 1993,13.845238095238095,23.654761904761905,254.8095238095238,328.98809523809524,193.67857142857144,201.61904761904762,79.5952380952381,136.86904761904762
